Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR;B365H;B365D;B365A;BWH;BWD;BWA;IWH;IWD;IWA;PSH;PSD;PSA;WHH;WHD;WHA;VCH;VCD;VCA;Bb1X2;BbMxH;BbAvH;BbMxD;BbAvD;BbMxA;BbAvA;BbOU;BbMx>2.5;BbAv>2.5;BbMx<2.5;BbAv<2.5;BbAH;BbAHh;BbMxAHH;BbAvAHH;BbMxAHA;BbAvAHA;PSCH;PSCD;PSCA
P1;19.01.2019;Santa Clara;Clube Sport Marítimo;0;1;A;0;1;A;13;12;1;4;18;19;11;2;1;6;0;0;Þub.37;3.Oca;3.Oca;2.Þub;3.Þub;3.Mar;2.Mar;3;3.Þub;Þub.39;Mar.17;Mar.36;Þub.35;3.Oca;Mar.25;Þub.38;Mar.13;Mar.25;41;2.Haz;Þub.34;3.Þub;3.Aðu;Mar.36;Mar.22;34;Þub.56;Þub.43;Oca.59;Oca.55;27;-0.25;2.Aðu;2.Oca;Oca.89;Oca.83;Þub.39;Mar.19;Mar.41
P1;19.01.2019;Sporting CP;Moreirense FC;2;1;H;2;1;H;10;7;4;2;14;8;2;4;2;2;0;0;1.Nis;4.May;8;1.Nis;Nis.33;Tem.75;Oca.38;Nis.45;7.May;Oca.41;Nis.51;Aðu.97;Oca.38;4.May;9;1.Nis;Nis.75;8;36;Oca.42;Oca.39;5;Nis.51;9.Haz;8.Haz;35;Oca.77;Oca.71;2.Þub;2.Kas;22;-1;Oca.69;Oca.63;Þub.41;Þub.27;Oca.36;5.Kas;Eyl.99
P1;20.01.2019;CD Aves;Vitória de Setúbal;2;1;H;1;0;H;16;6;4;1;21;15;9;9;1;4;0;1;2.Nis;3.Mar;Þub.87;2.Mar;3.Mar;3;Þub.35;3.Oca;3;Þub.47;Mar.24;Mar.15;2.Nis;3.Oca;3.Oca;Þub.45;3.Þub;3;35;2.May;Þub.41;3.Mar;Mar.17;Mar.15;3;33;2.Nis;Þub.27;Oca.67;Oca.62;20;0;Oca.78;Oca.72;Þub.22;Þub.14;Þub.53;Mar.29;3.Tem
P1;20.01.2019;Boavista FC;Portimonense SC;0;2;A;0;1;A;13;12;1;4;16;11;6;1;1;1;0;0;2.Nis;3;3.Þub;2.Mar;3.Oca;3.Þub;Þub.35;3;3.Oca;Þub.46;Mar.17;Mar.24;2.Nis;3.Oca;3.Oca;Þub.45;3.Þub;3;36;Þub.46;Þub.37;3.Þub;3.Eyl;Mar.65;Mar.15;32;Þub.33;Þub.24;Oca.72;Oca.63;20;-0.25;Þub.13;2.May;Oca.83;Oca.79;Þub.57;3.Eyl;Mar.21
P1;20.01.2019;Rio Ave FC;CD Feirense;0;0;D;0;0;D;12;7;2;3;15;34;11;2;0;4;0;0;Oca.66;Mar.75;5;Oca.67;3.Haz;May.25;Oca.63;3.Tem;5.Þub;Oca.68;Mar.98;May.27;Oca.62;3.Aðu;5.May;Oca.65;Mar.75;May.75;35;Oca.75;Oca.65;Mar.98;Mar.74;May.75;May.22;34;2.Þub;2.Eyl;Oca.78;Oca.73;23;-1;Þub.39;Þub.21;Oca.74;Oca.68;Oca.58;4.Mar;May.99
P1;28.01.2019;CD Feirense;Vitória Guimarães;1;2;A;1;2;A;7;16;3;6;22;14;1;11;0;1;0;0;4;3.Þub;2.May;3.Eyl;3.Oca;2.May;Mar.65;3.Oca;2.May;Mar.73;Mar.41;Þub.13;3.Tem;3.Mar;2.May;3.Aðu;3.Þub;2.Oca;36;4;Mar.65;Mar.41;Mar.19;Þub.19;2.Oca;33;2.Haz;Þub.45;1.Haz;Oca.53;20;0.5;Oca.82;Oca.76;Þub.16;2.Aðu;Nis.44;Mar.34;Oca.99
P1;28.01.2019;Clube Sport Marítimo;Rio Ave FC;0;2;A;0;0;D;12;11;2;6;17;13;3;4;3;2;0;0;Þub.45;3.Oca;3;2.Mar;3.Þub;3.Oca;2.Mar;3.Oca;3.Oca;Þub.36;Mar.39;3.Þub;2.Mar;3.Mar;3.Oca;2.Mar;Mar.25;3.Þub;33;Þub.45;Þub.33;Mar.39;3.Þub;Mar.21;3.Eyl;30;Þub.35;Þub.22;1.Tem;Oca.64;20;0;Oca.73;Oca.68;Þub.31;Þub.21;Þub.38;Mar.22;Mar.39
P1;28.01.2019;Moreirense FC;CD Nacional;2;1;H;1;0;H;15;6;5;3;12;16;4;5;1;4;0;1;Oca.95;3.Mar;4;Oca.95;3.Nis;Mar.75;Oca.95;3.Mar;3.Aðu;2.Þub;Mar.37;Nis.14;Oca.95;3.Nis;4;Oca.95;3.May;4;36;2.Þub;Oca.96;3.Haz;Mar.37;Nis.14;Mar.89;34;2.Oca;Oca.99;Oca.86;1.Aðu;20;-0.25;Oca.74;Oca.69;Þub.25;Þub.17;Oca.68;4.Kas;May.25
P1;28.01.2019;CD Tondela;CD Aves;0;2;A;0;0;D;6;14;3;8;11;19;6;7;2;1;1;0;Oca.95;3.Þub;4.Þub;2;3.Þub;3.Eyl;Oca.97;Mar.25;Mar.75;2.Aðu;Mar.35;Mar.94;2.May;3.Mar;3.Aðu;2;3.Nis;3.Eyl;36;2.Ara;2.Oca;3.Nis;Mar.26;4.Þub;Mar.82;35;2.Þub;2.Kas;1.Aðu;Oca.71;20;-0.25;Oca.78;Oca.73;2.Þub;2.Kas;Þub.35;Mar.29;Mar.38
P1;29.01.2019;SL Benfica;Boavista FC;5;1;H;2;1;H;18;7;9;3;17;15;16;4;0;1;0;0;Oca.16;7;15;Oca.16;7;16;Oca.17;6.May;14;Oca.17;Tem.71;20.16;Oca.15;7;19;Oca.18;7;17;35;Oca.21;Oca.17;Tem.71;Haz.94;23;16.Tem;32;Oca.63;Oca.58;2.May;Þub.35;23;-2;2.Haz;Oca.98;Oca.92;Oca.83;1.Þub;7.Mar;18.Mar
P1;29.01.2019;Portimonense SC;GD Chaves;0;1;A;0;1;A;14;10;4;5;18;12;8;5;4;6;0;0;Oca.75;3.Aðu;Nis.33;Oca.78;3.May;4.May;Oca.73;3.Haz;4.May;Oca.79;Mar.87;Nis.75;Oca.75;3.Tem;4.Haz;1.Aðu;3.Tem;4.May;36;1.Aðu;Oca.77;Mar.88;Mar.63;Nis.77;Nis.54;34;2;Oca.93;Oca.93;Oca.86;21;-1;2.Haz;Þub.43;Oca.62;Oca.56;Oca.78;Mar.75;Nis.99
P1;29.01.2019;SC Braga;Santa Clara;1;0;H;0;0;D;16;12;2;2;19;16;5;4;2;1;0;0;Oca.25;5.May;12;Oca.28;5.May;Eyl.25;1.Mar;5;9;Oca.27;May.72;12;Oca.27;5.May;12;Oca.29;5.May;11.May;34;Oca.33;Oca.28;May.85;May.36;Ara.15;Eki.81;33;Oca.77;1.Tem;Þub.23;Þub.13;21;-1.5;Oca.92;Oca.86;2.May;Oca.96;Oca.27;May.95;Ara.49
P1;30.01.2019;FC Porto;Os Belenenses;3;0;H;2;0;H;17;12;8;2;18;17;4;2;1;2;0;1;Oca.16;7.May;13;Oca.15;7.May;16;Oca.17;6.May;14.May;Oca.16;Tem.67;18.39;Oca.15;7;19;Oca.15;7.May;19;36;1.Þub;Oca.17;Tem.67;7;19;16.Oca;33;1.Haz;Oca.51;Þub.63;2.May;23;-2;Oca.96;1.Eyl;Oca.98;Oca.92;Oca.16;8.Mar;19.Haz
P1;30.01.2019;Vitória de Setúbal;Sporting CP;1;1;D;1;0;H;10;23;5;9;20;18;4;9;4;6;0;1;May.25;4;Oca.61;5.May;3.Tem;Oca.62;5;Mar.65;Oca.65;May.38;Mar.84;Oca.69;May.25;Mar.75;Oca.65;5.May;3.Aðu;Oca.65;34;May.85;May.21;4;Mar.76;1.Tem;Oca.66;33;2.Tem;Oca.99;Oca.89;Oca.81;23;1;Oca.74;Oca.68;Þub.28;2.Þub;May.14;Mar.51;Oca.83
P1;1.02.2019;Rio Ave FC;CD Tondela;2;2;D;1;1;D;7;13;4;4;23;16;5;7;4;4;1;1;2;3.Nis;Mar.75;Oca.95;3.Nis;Mar.75;Oca.97;Mar.35;3.Haz;2.Tem;Mar.56;Mar.83;2;3.Nis;3.Tem;2.May;3.Nis;3.Tem;35;2.Oca;2.Þub;Mar.57;Mar.41;Mar.85;Mar.67;33;Oca.97;1.Eyl;Oca.95;Oca.88;20;-0.5;2.Kas;2.Þub;Oca.87;1.Aðu;2;Mar.65;Mar.95
P1;2.02.2019;CD Aves;SC Braga;0;2;A;0;0;D;7;13;0;5;20;13;3;5;3;4;0;0;May.25;3.Haz;Oca.66;5.May;3.Haz;Oca.65;Nis.65;Mar.55;1.Tem;;;;5;3.Tem;1.Tem;5;Mar.75;Oca.73;34;5.May;Nis.83;Mar.85;Mar.63;Oca.76;Oca.72;31;2;Oca.91;Oca.95;Oca.87;18;1;Oca.67;Oca.61;Þub.35;Þub.29;4.Eyl;Mar.74;Oca.79
P1;2.02.2019;Boavista FC;CD Feirense;2;0;H;0;0;D;12;7;7;1;16;21;4;4;4;4;0;0;Oca.95;3.Oca;Nis.33;2.May;Mar.25;3.Haz;2;3;4.May;2.Eyl;Mar.23;4.Oca;2.May;3.Oca;4;2.May;3.Oca;4.Þub;35;2.Ara;2.Nis;3.Mar;3.Oca;Nis.33;Mar.96;32;Þub.95;Þub.79;Oca.47;Oca.42;19;-0.5;2.Eyl;2.Mar;Oca.87;1.Aðu;2.Aðu;3.Oca;Nis.48
P1;2.02.2019;GD Chaves;Clube Sport Marítimo;1;0;H;0;0;D;11;9;3;2;22;19;7;6;2;4;0;0;2.Þub;3.Oca;3.May;Þub.15;3.Oca;3.May;2.Þub;3.May;Mar.35;;;;Þub.25;3.Oca;3.Nis;Þub.25;3.Þub;3.Nis;32;2.Mar;Þub.22;Mar.23;3.Ara;3.Haz;Mar.38;29;Þub.41;Þub.32;Þub.95;Þub.77;18;-0.25;Oca.96;Oca.89;Oca.99;Oca.91;2.Nis;Mar.32;Nis.27
P1;3.02.2019;Vitória Guimarães;FC Porto;0;0;D;0;0;D;8;22;3;6;19;19;1;9;1;4;0;0;6;Mar.75;Oca.57;5.May;3.Aðu;1.Haz;5.Aðu;Mar.75;Oca.57;;;;6.May;3.Tem;Oca.57;6.May;Mar.75;1.Haz;33;6.May;May.99;Mar.95;Mar.74;Oca.64;Oca.58;32;Þub.15;2.Haz;1.Aðu;Oca.74;21;1;Oca.86;Oca.79;Þub.16;2.Nis;6.Aðu;Mar.59;Oca.66
P1;3.02.2019;CD Nacional;Vitória de Setúbal;0;0;D;0;0;D;16;8;1;2;20;21;8;5;2;4;0;0;Þub.37;3.Þub;3;2.Mar;3.Mar;3;2.Mar;Mar.15;3;Þub.46;Mar.36;3.May;Þub.38;Mar.25;3;2.Nis;Mar.25;3.Oca;34;2.Haz;Þub.37;3.Nis;Mar.23;3.Ara;Þub.99;33;Þub.15;2.Haz;1.Aðu;Oca.74;19;0;Oca.76;1.Tem;Þub.22;Þub.15;Þub.41;Mar.31;Mar.25
P1;3.02.2019;Santa Clara;Portimonense SC;2;1;H;1;1;D;23;14;11;6;7;12;7;6;2;1;0;1;Þub.55;3.Þub;2.Aðu;Þub.55;3.Þub;Þub.75;2.May;Mar.15;Þub.75;Þub.62;Mar.35;Þub.86;Þub.55;Mar.25;Þub.75;Þub.55;3.Mar;2.Aðu;34;Þub.62;Þub.54;3.May;Mar.21;3;Þub.79;33;Þub.16;2.Tem;1.Aðu;Oca.74;19;0;Oca.88;Oca.82;2.Aðu;2;Þub.74;Mar.53;Þub.66
P1;3.02.2019;Sporting CP;SL Benfica;2;4;A;1;2;A;17;13;6;7;21;26;5;4;5;2;0;1;3.Oca;3.Oca;Þub.37;Þub.95;3.Nis;2.Nis;3;Mar.15;Þub.35;3.Ara;Mar.36;Þub.42;3.Oca;Mar.25;Þub.35;3.Oca;Mar.25;Þub.38;34;3.Ara;3.Þub;3.Nis;Mar.22;2.May;Þub.38;33;Þub.17;2.Aðu;1.Aðu;Oca.73;19;0;Þub.22;Þub.14;Oca.76;Oca.71;Mar.44;Mar.39;Þub.27
P1;4.02.2019;Os Belenenses;Moreirense FC;0;1;A;0;0;D;7;14;3;4;16;16;3;7;2;1;0;0;2.May;3.Oca;2.Eyl;Þub.35;3.Þub;3;Þub.45;3.May;2.Eyl;;;;Þub.55;3.Oca;Þub.88;2.Haz;Mar.13;2.Eyl;33;2.Haz;Þub.48;3.Þub;3.Oca;3.May;Þub.91;31;2.Nis;Þub.29;Oca.65;Oca.59;18;-0.25;Þub.21;Þub.14;Oca.77;1.Tem;Mar.19;3.Oca;Þub.57
P1;8.02.2019;Moreirense FC;FC Porto;1;1;D;0;0;D;14;13;2;3;19;9;4;8;4;0;0;0;7.May;4;1.May;7;4;Oca.48;6;3.Tem;Oca.55;Tem.75;4.Eyl;Oca.52;7.May;4;Oca.47;7;4.Oca;1.May;35;Tem.88;Tem.16;4.Mar;4;Oca.55;Oca.49;34;2.Oca;2.Þub;Oca.85;Oca.78;23;1;2.Nis;Oca.96;Oca.97;Oca.86;Aðu.66;Nis.15;Oca.48
P1;9.02.2019;Clube Sport Marítimo;CD Aves;0;1;A;0;1;A;8;14;0;4;18;19;4;8;2;2;0;0;2.Mar;3.Oca;3.Mar;Þub.35;3.Oca;3.Oca;Þub.25;3.May;3.Þub;Þub.33;Mar.28;Mar.36;2.Mar;3.Þub;3.Þub;Þub.38;Mar.13;3.Þub;33;Þub.38;Þub.32;Mar.28;3.Ara;Mar.36;Mar.22;30;Þub.41;Þub.31;Oca.65;Oca.59;20;0;Oca.71;Oca.64;Þub.37;Þub.26;Þub.35;Mar.19;Mar.49
P1;9.02.2019;Portimonense SC;Rio Ave FC;0;1;A;0;1;A;14;8;4;3;31;21;4;4;5;1;1;0;2.Oca;3.Mar;3.May;2.Oca;3.Nis;3.Mar;2.Oca;Mar.35;3.Þub;Þub.15;3.Haz;Mar.46;2.Oca;3.Nis;3.Nis;2.Oca;3.Haz;3.Nis;33;2.Þub;Þub.13;Mar.75;Mar.42;3.May;3.Mar;31;1.Eyl;Oca.83;2.May;Oca.96;20;-0.25;Oca.89;Oca.83;2.Nis;Oca.99;2.Nis;Mar.66;Mar.81
P1;9.02.2019;CD Tondela;Vitória Guimarães;1;0;H;0;0;D;12;10;5;3;19;12;8;3;2;1;0;0;3.Þub;3.Oca;2.Mar;3.Þub;3.Þub;Þub.25;3.May;3.Oca;Þub.35;Mar.14;Mar.33;Þub.43;3.Oca;3.Þub;Þub.38;Mar.13;3.Þub;2.Nis;34;3.Þub;3.Tem;Mar.33;Mar.18;Þub.52;Þub.36;31;2.Mar;Þub.19;Oca.72;Oca.66;20;0.25;Oca.85;1.Aðu;2.Kas;2.Mar;3;Mar.35;Þub.55
P1;10.02.2019;SL Benfica;CD Nacional;10;0;H;3;0;H;24;5;14;2;13;13;8;2;1;0;0;0;Oca.14;7.May;17;Oca.16;Tem.25;15;Oca.17;7;13.May;Oca.16;Aðu.15;16.98;Oca.14;7.May;19;Oca.15;7.May;19;33;Oca.18;Oca.16;Aðu.15;Tem.42;19;15.46;31;1.Nis;Oca.35;3.Mar;3.Oca;20;-2;1.Aðu;Oca.75;Þub.13;2.Tem;Oca.13;Eyl.77;20.67
P1;10.02.2019;Boavista FC;Santa Clara;1;0;H;0;0;D;13;10;1;4;16;16;5;3;1;1;0;0;Þub.15;3;3.Aðu;2.Oca;3.Oca;3.Tem;Þub.15;3.May;3.May;Þub.18;Mar.39;Mar.59;2.Oca;Mar.25;3.Haz;Þub.15;3.Þub;3.Tem;34;Þub.25;Þub.16;Mar.39;Mar.18;3.Aðu;3.May;32;Þub.63;Þub.46;1.Haz;Oca.53;19;-0.25;1.Eyl;Oca.84;2.Nis;Oca.97;Þub.19;Mar.19;Mar.92
P1;10.02.2019;CD Feirense;Sporting CP;1;3;A;0;1;A;10;6;5;5;19;25;8;6;6;2;0;0;8.May;3.Aðu;Oca.44;6.May;4;1.May;6.Aðu;4;Oca.46;Tem.65;Nis.16;1.May;7.May;4;Oca.47;7;4.Oca;1.May;33;8.May;Tem.31;Nis.55;4.Haz;1.May;Oca.47;31;2.Mar;Oca.94;1.Eyl;Oca.85;21;1;2.Eyl;2.Þub;Oca.88;Oca.81;8.Aðu;4.Tem;Oca.51
P1;10.02.2019;SC Braga;GD Chaves;2;1;H;0;0;D;15;9;6;2;10;10;8;3;2;2;0;0;Oca.33;Nis.75;11;1.Mar;5;Eyl.75;Oca.32;4.Tem;9;Oca.31;May.18;Kas.36;1.Mar;5;11;Oca.33;5;10;34;Oca.36;Oca.31;6;5.Þub;Kas.36;Eyl.95;32;Oca.88;Oca.79;2.Ara;2;22;-1.5;2.Eyl;Oca.99;1.Eyl;Oca.82;1.Mar;May.29;Ara.82
P1;11.02.2019;Vitória de Setúbal;Os Belenenses;0;0;D;0;0;D;8;9;3;2;26;18;5;2;2;3;0;1;2.Oca;3.Þub;3.Haz;Þub.15;3.Oca;3.May;Þub.15;3;3.May;Þub.23;Mar.19;3.Tem;2.Þub;3.Oca;3.May;Þub.25;Mar.13;3.May;32;Þub.27;Þub.19;3.Þub;3.Aðu;Mar.75;Mar.52;30;2.Haz;Þub.45;1.Haz;Oca.53;19;-0.25;Oca.95;Oca.87;2.Oca;Oca.94;Þub.39;2.Eyl;Mar.81
P1;15.02.2019;Rio Ave FC;Santa Clara;1;2;A;1;1;D;15;9;4;4;16;14;7;0;2;2;0;0;1.Aðu;3.May;4.May;Oca.75;3.May;Nis.75;1.Aðu;3.Nis;4.Mar;Oca.89;3.Haz;Nis.54;Oca.83;3.May;4.Nis;Oca.83;3.May;4.Haz;32;Oca.89;Oca.83;3.Haz;Mar.47;Nis.85;Nis.44;31;Þub.17;2.Haz;1.Aðu;Oca.74;16;-0.5;Oca.88;Oca.82;2.Haz;2;Oca.91;Mar.58;Nis.45
P1;16.02.2019;Vitória Guimarães;Portimonense SC;2;0;H;1;0;H;14;9;9;1;13;23;2;3;2;4;0;0;Oca.72;3.Haz;Nis.75;1.Aðu;Mar.25;Nis.75;Oca.75;Mar.45;4.Haz;;;;Oca.75;3.May;5;Oca.75;3.Haz;5;30;Oca.85;Oca.78;Mar.65;Mar.48;5;Nis.66;29;Þub.15;2.Haz;1.Aðu;Oca.73;15;-1;2.Haz;Þub.48;Oca.61;Oca.53;Oca.85;Mar.69;Nis.63
P1;16.02.2019;CD Nacional;CD Feirense;4;0;H;1;0;H;12;6;6;0;17;17;2;5;1;4;0;0;2.May;Mar.25;Mar.75;Oca.91;3.Nis;3.Eyl;2.May;3.Þub;3.Haz;;;;2.May;Mar.25;Mar.75;2.May;3.Mar;3.Aðu;30;2.Oca;2.May;3.Nis;Mar.27;3.Eyl;Mar.71;29;Þub.25;Þub.13;Oca.75;Oca.69;14;-0.25;1.Aðu;Oca.76;Þub.14;2.May;2.Kas;Mar.36;Mar.94
P1;16.02.2019;FC Porto;Vitória de Setúbal;2;0;H;1;0;H;20;3;6;0;16;7;7;2;3;5;0;1;Oca.14;7.May;17;Oca.13;8;16;Oca.15;6.Eyl;18;;;;1.Ara;7.May;26;Oca.13;8;26;30;Oca.17;Oca.14;8.May;Tem.51;26;20.45;28;1.Haz;Oca.54;Þub.55;Þub.42;16;-2;Oca.83;Oca.76;Þub.13;2.May;Oca.18;Tem.56;19.51
P1;17.02.2019;Os Belenenses;Clube Sport Marítimo;0;1;A;0;0;D;15;14;1;5;14;17;6;3;4;1;0;0;2.May;3.Þub;Mar.75;Oca.95;Mar.25;4;2.May;3.May;Mar.75;Þub.17;Mar.18;Mar.89;2.Oca;3.Oca;3.Aðu;Þub.15;Mar.13;Mar.75;30;Þub.17;2.Eyl;Mar.25;3.Ara;4;3.Aðu;28;2.Haz;Þub.46;Oca.57;Oca.52;15;-0.5;Þub.17;2.Oca;Oca.79;Oca.74;Þub.27;Mar.25;Mar.61
P1;17.02.2019;GD Chaves;Boavista FC;1;1;D;1;0;H;14;13;3;5;14;12;10;8;2;2;0;0;2.Oca;3.Þub;3.Haz;2.Oca;3.Þub;3.May;2.Oca;3.Oca;3.May;Þub.21;Mar.28;Mar.65;Þub.15;3.Þub;3.Haz;Þub.15;3.Þub;3.Tem;31;Þub.27;Þub.16;Mar.28;Mar.14;3.Tem;Mar.53;29;Þub.55;2.Nis;1.Haz;Oca.55;15;-0.5;Þub.24;Þub.15;Oca.75;1.Tem;Þub.22;Þub.96;Nis.22
P1;17.02.2019;Moreirense FC;CD Tondela;2;0;H;1;0;H;12;8;5;2;14;18;7;9;2;1;0;0;Oca.85;3.Nis;Nis.33;Oca.78;3.Nis;4.Haz;1.Aðu;3.Nis;Nis.35;Oca.87;Mar.63;Nis.47;Oca.83;3.May;4.Nis;Oca.85;3.May;4.May;31;Oca.97;Oca.84;Mar.63;Mar.43;4.Haz;Nis.39;30;Þub.21;2.Oca;1.Aðu;Oca.71;15;-0.5;Oca.88;Oca.82;2.Haz;Oca.99;2.Oca;Mar.25;4.Kas
P1;17.02.2019;Sporting CP;SC Braga;3;0;H;1;0;H;13;5;7;1;21;18;5;2;5;3;0;0;Þub.37;3.Mar;2.Eyl;2.Nis;3.Nis;Þub.95;Þub.35;Mar.25;Þub.85;Þub.45;Mar.52;Þub.96;Þub.45;3.Mar;Þub.88;2.May;3.Nis;2.Aðu;31;Þub.54;2.Nis;Mar.52;Mar.33;3.Mar;Þub.89;29;2;1.Eyl;Oca.95;Oca.88;15;0;Oca.84;Oca.75;2.Þub;2.Eyl;2.Nis;Mar.44;Mar.14
P1;18.02.2019;CD Aves;SL Benfica;0;3;A;0;2;A;15;12;4;6;15;16;8;6;1;3;0;1;7;Nis.75;1.Nis;Aðu.25;5;Oca.34;7.Haz;4.Tem;Oca.36;Aðu.86;May.21;Oca.36;9;5;Oca.33;8.May;5;Oca.36;31;9.May;Aðu.17;May.21;Nis.86;1.Nis;Oca.36;30;Oca.75;Oca.67;Þub.25;Þub.15;18;1.May;Oca.81;Oca.76;Þub.16;2.Haz;Aðu.86;5.May;Oca.38
P1;22.02.2019;SC Braga;Os Belenenses;0;2;A;0;1;A;17;6;5;4;10;10;12;3;1;3;0;0;Oca.33;Nis.75;9;1.Mar;5;9.May;Oca.33;4.Aðu;8.Mar;Oca.31;5.May;Kas.32;Oca.29;May.25;11;Oca.33;5;10;35;Oca.35;Oca.32;5.May;5.Tem;Kas.32;Eyl.79;34;Oca.89;Oca.82;2.Oca;Oca.98;22;-1.5;2.Eyl;2.Oca;Oca.87;Oca.81;Oca.39;Nis.93;9.Ara
P1;22.02.2019;CD Tondela;FC Porto;0;3;A;0;1;A;11;15;2;5;13;25;3;6;1;1;0;0;7.May;Mar.75;1.May;Haz.75;4;Oca.48;6.Mar;3.Eyl;1.May;Tem.57;Nis.21;Oca.51;7.May;4;Oca.47;7;4.Þub;1.May;35;7.Aðu;Haz.99;4.Nis;4.Oca;Oca.53;1.May;33;2.Þub;Oca.96;1.Eyl;Oca.84;22;1;2.Nis;Oca.97;1.Eyl;Oca.85;Aðu.29;4.Oca;Oca.51
P1;23.02.2019;CD Feirense;Moreirense FC;1;3;A;0;2;A;11;10;4;5;24;17;5;5;2;0;0;0;3.Aðu;3.Þub;2;3.Tem;3.Þub;2.May;Mar.75;3.Oca;2;4.Aðu;Mar.34;2.Tem;3.Eyl;3.Þub;2.May;4;3.Þub;2.May;35;4.Aðu;Mar.79;Mar.34;3.Þub;Þub.15;2.Haz;32;2.May;Þub.38;Oca.65;Oca.57;19;0.25;Þub.18;2.Aðu;Oca.79;Oca.76;Mar.79;Mar.44;2.Ara
P1;23.02.2019;Portimonense SC;CD Aves;1;1;D;0;1;A;11;7;5;2;15;21;5;6;2;3;0;0;1.Eyl;3.Nis;4;Oca.95;3.Nis;3.Aðu;Oca.93;Mar.35;3.Aðu;2.Oca;Mar.47;Nis.15;Oca.95;3.Nis;4;Oca.95;3.May;3.Eyl;35;2.Þub;Oca.97;Mar.52;Mar.42;Nis.15;Mar.86;33;2.May;Oca.95;1.Eyl;Oca.84;19;-0.5;2.Oca;Oca.96;Oca.91;Oca.86;Þub.19;Mar.34;3.Tem
P1;23.02.2019;Vitória de Setúbal;Vitória Guimarães;1;1;D;0;1;A;14;21;5;6;16;19;5;7;2;4;0;1;3.Haz;3;2.Þub;3.Nis;3;Þub.25;3.Nis;Þub.95;Þub.25;Mar.62;Mar.15;Þub.32;3.May;3;Þub.25;3.May;3;2.Mar;35;Mar.62;Mar.42;Mar.15;3.Þub;2.Nis;Þub.28;32;Þub.63;Þub.51;Oca.55;Oca.51;19;0.25;Oca.96;Oca.89;2.Þub;Oca.93;Mar.49;3.Oca;Þub.46
P1;24.02.2019;Boavista FC;Rio Ave FC;1;0;H;1;0;H;7;16;5;4;21;20;4;10;4;5;0;2;2.Þub;3.Oca;3.May;2.Þub;3.Oca;3.Nis;2.Þub;3.Oca;Mar.25;Þub.26;Mar.47;Mar.39;2.Þub;3.Mar;3.Mar;Þub.25;3.Þub;3.Nis;34;Þub.33;Þub.22;Mar.47;Mar.23;3.May;3.Mar;32;Þub.35;Þub.27;Oca.67;Oca.61;18;-0.25;Oca.97;Oca.91;Oca.97;Oca.91;Þub.86;3.Tem;Þub.86
P1;24.02.2019;Santa Clara;CD Nacional;2;0;H;0;0;D;7;13;3;3;22;12;7;3;3;4;0;1;Þub.15;3.Nis;Mar.25;2.May;3.Nis;3.May;2.May;Mar.35;Mar.35;Þub.17;Mar.64;Mar.44;2.Oca;3.May;3.Nis;2.Oca;3.May;3.May;34;2.Þub;2.Kas;Mar.64;Mar.43;Mar.51;Mar.37;32;2;1.Eyl;Oca.97;Oca.89;18;-0.5;Þub.17;2.Oca;Oca.79;Oca.74;Oca.96;Mar.74;4.Þub
P1;25.02.2019;SL Benfica;GD Chaves;4;0;H;3;0;H;25;5;11;2;12;14;5;2;3;3;0;0;Oca.14;7.May;17;Oca.13;Aðu.25;16.May;Oca.15;7.Oca;16;Oca.15;Aðu.67;21.27;1.Ara;8;21;Oca.13;8;23;33;Oca.17;Oca.14;Aðu.67;7.Aðu;23;18.43;32;Oca.45;Oca.41;3;Þub.81;20;-2.5;Þub.32;Þub.19;Oca.72;Oca.67;Oca.13;Eyl.35;23.51
P1;25.02.2019;Clube Sport Marítimo;Sporting CP;0;0;D;0;0;D;6;17;2;5;17;11;1;7;5;5;0;1;Nis.33;3.Haz;1.Aðu;4.May;3.Haz;Oca.75;4.May;3.May;Oca.75;May.13;Mar.72;Oca.78;5;3.Haz;Oca.73;4.Aðu;3.Haz;Oca.75;32;May.13;Nis.61;Mar.72;Mar.57;Oca.81;Oca.77;30;2.May;Oca.95;Oca.92;Oca.84;18;0.75;Oca.92;Oca.83;2.Nis;Oca.99;May.76;Mar.87;Oca.68
P1;1.03.2019;CD Aves;Boavista FC;2;0;H;0;0;D;22;3;7;1;14;19;4;3;2;3;0;0;2.May;3.Oca;4;2.Oca;3.Þub;3.Haz;2.Oca;3.May;Mar.65;Þub.16;Mar.23;Mar.94;2.Oca;3.Þub;3.Tem;2.Oca;3.Þub;3.Aðu;34;2.Þub;2.Ara;3.Mar;Mar.15;4;3.Tem;31;Þub.55;Þub.42;1.Haz;Oca.55;18;-0.5;Þub.17;2.Kas;Oca.79;Oca.74;Þub.21;3;Nis.17
