Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR;B365H;B365D;B365A;BWH;BWD;BWA;IWH;IWD;IWA;PSH;PSD;PSA;WHH;WHD;WHA;VCH;VCD;VCA;Bb1X2;BbMxH;BbAvH;BbMxD;BbAvD;BbMxA;BbAvA;BbOU;BbMx>2.5;BbAv>2.5;BbMx<2.5;BbAv<2.5;BbAH;BbAHh;BbMxAHH;BbAvAHH;BbMxAHA;BbAvAHA;PSCH;PSCD;PSCA
N1;12.05.2019;Vitesse;De Graafschap;6;1;H;2;0;H;20;11;9;3;10;7;9;10;1;1;0;0;Oca.33;5;8.May;1.Nis;May.25;Haz.75;Oca.36;Nis.95;6.Eyl;Oca.38;5.Ara;Tem.76;Oca.35;5;7.May;Oca.36;May.25;8;34;Oca.42;Oca.37;5.May;5.Eyl;8.May;Tem.36;32;1.May;Oca.45;Þub.85;Þub.68;20;-1.5;2.Aðu;2.Oca;1.Eyl;Oca.83;Oca.44;4.Aðu;Tem.18
N1;12.05.2019;Willem II;FC Emmen;2;3;A;2;1;H;8;14;4;6;7;19;2;2;0;3;0;0;Oca.61;Nis.33;Nis.75;Oca.67;4.Þub;Nis.75;Oca.67;4.May;Nis.25;Oca.72;4.Þub;4.Tem;Oca.67;4;4.May;1.Tem;4.Mar;4.Nis;34;Oca.75;Oca.69;Nis.35;4.Oca;Nis.75;Nis.46;31;1.May;Oca.46;Þub.88;Þub.65;19;-1;Þub.21;Þub.16;Oca.76;Oca.72;Oca.93;Mar.69;4.Ara
N1;12.05.2019;PEC Zwolle;VVV-Venlo;2;4;A;1;0;H;11;13;6;8;13;8;5;3;0;1;0;0;1.Tem;3.Aðu;Nis.75;Oca.78;3.Eyl;Nis.33;1.Tem;4;Nis.15;Oca.73;4.Nis;Nis.21;1.Tem;4.Þub;4.Þub;Oca.73;4.Þub;Nis.33;34;Oca.78;Oca.73;4.Nis;4.Aðu;Nis.75;Nis.18;31;Oca.57;Oca.52;2.Haz;Þub.46;18;-1;Þub.38;Þub.27;1.Tem;Oca.65;Oca.74;Nis.27;Nis.42
N1;15.05.2019;ADO Den Haag;Willem II;6;2;H;1;1;D;24;13;8;7;13;16;6;5;1;3;0;1;3;3.Haz;Þub.25;2.Aðu;Mar.75;Þub.35;Þub.75;Mar.65;Þub.25;Þub.93;3.Eyl;Þub.27;2.Aðu;3.Haz;2.Mar;Þub.88;3.Aðu;2.Mar;38;3;Þub.81;3.Eyl;Mar.67;2.Nis;2.Mar;34;1.May;Oca.45;Þub.83;Þub.63;18;0.25;Oca.88;Oca.83;2.Aðu;2.Þub;Þub.91;4;Þub.28
N1;15.05.2019;Excelsior;AZ Alkmaar;4;2;H;1;1;D;13;19;9;4;8;7;2;9;1;1;0;0;5.May;Nis.75;1.May;5.May;5;1.May;Nis.95;Nis.55;Oca.53;May.31;Nis.69;Oca.55;May.25;4.May;Oca.52;5.Nis;4.Aðu;Oca.53;38;5.Aðu;May.26;5;Nis.66;Oca.56;Oca.52;36;1.Nis;Oca.35;3.Mar;3.Nis;21;1;2.Aðu;2.Þub;Oca.88;Oca.83;May.37;May.13;Oca.52
N1;15.05.2019;FC Emmen;FC Groningen;1;0;H;1;0;H;15;9;7;4;7;8;6;3;1;0;0;0;4.Þub;3.Aðu;Oca.75;4;3.Eyl;Oca.85;Mar.85;Mar.75;1.Aðu;Mar.94;4.Aðu;Oca.85;3.Aðu;3.Aðu;Oca.83;4;3.Eyl;Oca.83;39;4.Þub;Mar.92;4.Aðu;Mar.81;1.Eyl;Oca.83;34;Oca.65;Oca.59;Þub.41;Þub.29;20;0.5;2.Tem;2.Oca;1.Eyl;Oca.84;3.May;Mar.79;2.Tem
N1;15.05.2019;Fortuna Sittard;Feyenoord;1;4;A;1;1;D;16;17;8;9;4;13;8;4;0;1;1;0;7;May.25;Oca.36;Haz.75;May.25;1.Nis;6.Mar;5.Þub;Oca.37;Haz.79;May.24;1.Nis;7;May.25;Oca.36;7.May;5.May;Oca.36;39;7.Haz;Haz.81;May.75;May.17;Oca.45;Oca.38;33;Oca.36;Oca.31;Mar.65;Mar.32;23;1.May;Oca.92;Oca.86;2.May;Oca.97;8.Aðu;Haz.61;1.Mar
N1;15.05.2019;De Graafschap;Ajax;1;4;A;1;2;A;11;16;3;9;8;6;2;6;1;0;0;0;17;13;1.Aðu;21;11;1.Oca;15.May;8.Eyl;1.Kas;17.48;Eki.32;1.Kas;26;9;1.Aðu;26;10.May;1.Eyl;37;26;18.56;13;Eyl.96;Oca.13;1.Oca;34;Oca.18;Oca.16;5.May;Nis.83;19;2.May;Þub.17;2.Aðu;Oca.81;Oca.77;23.85;13.41;1.Aðu
N1;15.05.2019;NAC Breda;PEC Zwolle;0;0;D;0;0;D;10;17;2;5;6;8;3;6;1;1;0;0;2.Tem;3.May;Þub.45;Þub.65;3.Tem;2.May;Þub.55;3.Haz;2.Nis;Þub.69;Mar.76;2.May;Þub.62;3.Haz;Þub.45;2.Tem;Mar.75;Þub.45;38;Þub.73;Þub.64;Mar.79;3.Haz;Þub.57;Þub.46;33;Oca.56;Oca.52;2.Haz;Þub.43;18;0;2.Haz;2.Oca;Oca.88;Oca.84;Þub.68;Mar.76;Þub.55
N1;15.05.2019;PSV;Heracles Almelo;3;1;H;1;1;D;22;6;8;4;7;8;8;2;1;1;0;0;Oca.14;7.May;17;1.Þub;7.May;12;1.Þub;6.Eyl;9.Tem;Oca.19;Tem.75;12.Nis;Oca.17;7.May;13;Oca.18;8;13;39;Oca.25;Oca.19;Aðu.25;Tem.28;18;Kas.76;31;Oca.22;Oca.19;Nis.85;Nis.33;20;-2;Oca.86;Oca.82;2.Oca;2.Nis;1.Kas;11.Aðu;19.Eyl
N1;15.05.2019;FC Utrecht;SC Heerenveen;3;1;H;1;1;D;16;11;9;5;14;12;5;1;0;0;0;0;Oca.57;4;5.May;Oca.62;Nis.25;5;Oca.57;Nis.35;4.Haz;Oca.61;Nis.41;5.Tem;1.Haz;Nis.33;4.Aðu;Oca.62;4.May;4.Aðu;39;Oca.65;1.Haz;4.Tem;Nis.35;5.May;Nis.81;33;Oca.41;Oca.36;Mar.25;Þub.99;22;-1;2.Nis;Oca.98;Oca.95;Oca.87;Oca.68;4.Nis;Nis.69
N1;15.05.2019;VVV-Venlo;Vitesse;1;3;A;0;2;A;9;21;2;6;13;11;1;7;0;0;0;0;Mar.75;4;Oca.85;3.Aðu;3.Aðu;Oca.91;3.May;3.Eyl;Oca.87;Mar.68;Mar.89;Oca.96;3.May;3.Aðu;Oca.91;3.Haz;4;Oca.91;39;4;Mar.63;Nis.15;Mar.88;Oca.97;1.Eyl;33;1.May;Oca.43;Þub.95;Þub.71;20;0.5;2;Oca.94;Oca.96;Oca.91;Mar.93;Nis.24;Oca.84
