Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR;B365H;B365D;B365A;BWH;BWD;BWA;IWH;IWD;IWA;PSH;PSD;PSA;WHH;WHD;WHA;VCH;VCD;VCA;Bb1X2;BbMxH;BbAvH;BbMxD;BbAvD;BbMxA;BbAvA;BbOU;BbMx>2.5;BbAv>2.5;BbMx<2.5;BbAv<2.5;BbAH;BbAHh;BbMxAHH;BbAvAHH;BbMxAHA;BbAvAHA;PSCH;PSCD;PSCA
T1;22.12.2018;Alanyaspor;Medipol Baþakþehir FK;1;1;D;0;1;A;13;12;7;6;13;12;1;3;3;2;1;0;Mar.75;3.Nis;2;3.Haz;3.Mar;2;Mar.75;Mar.25;Oca.97;Mar.96;Mar.37;2.Nis;3.Eyl;3.Mar;2;3.Aðu;3.Nis;2;35;Mar.96;Mar.76;3.May;Mar.31;2.Haz;2;33;Þub.13;2.May;Oca.85;Oca.76;19;0.25;Þub.21;Þub.13;Oca.76;Oca.72;4.Þub;Mar.28;2.Eyl
T1;22.12.2018;MKE Ankaragücü;Göztepe SK;0;3;A;0;0;D;13;11;1;4;16;18;4;3;2;1;0;0;Mar.25;Mar.25;2.Þub;2.Eyl;3.Oca;2.Nis;3;Mar.15;2.Mar;Mar.16;Mar.34;Þub.38;3.Oca;Mar.25;Þub.35;Mar.13;Mar.25;2.Mar;35;Mar.25;3.Nis;Mar.35;Mar.22;Þub.45;Þub.34;33;Þub.15;2.Nis;Oca.82;Oca.76;19;0;Þub.31;Þub.21;Oca.72;Oca.68;Mar.72;Mar.54;2.Aðu
T1;22.12.2018;Kasimpaþa SK;Beþiktaþ JK;4;1;H;2;0;H;12;16;7;6;14;15;4;3;3;3;0;0;Þub.54;3.Haz;Þub.54;2.May;3.Nis;2.Haz;Þub.45;3.Haz;Þub.55;Þub.58;Mar.72;Þub.62;Þub.55;3.Haz;Þub.55;2.May;3.Aðu;2.May;35;Þub.63;2.May;3.Aðu;3.Haz;Þub.65;Þub.55;32;Oca.52;Oca.48;2.Aðu;Þub.58;19;-0.25;Þub.26;2.Þub;Oca.75;Oca.68;Þub.89;Mar.81;Þub.36
T1;23.12.2018;Bursaspor;Yeni Malatyaspor;1;1;D;1;0;H;8;4;2;1;13;11;5;1;1;3;0;1;2;3.Mar;3.Aðu;Oca.91;3.Nis;3.Aðu;2;3.Þub;3.Tem;2.Tem;Mar.35;Mar.88;2.May;3.Mar;3.Aðu;2;3.Nis;Mar.75;35;2.Oca;2;Mar.42;Mar.32;Mar.95;Mar.74;33;Þub.21;2.Kas;Oca.77;Oca.71;19;-0.25;1.Aðu;Oca.74;2.Þub;2.Ara;Þub.16;Mar.24;Mar.85
T1;23.12.2018;BB Erzurumspor;Kayserispor;1;1;D;1;1;D;20;7;5;3;14;12;5;3;2;6;0;0;2;3.Mar;3.Aðu;Oca.95;Mar.25;3.Eyl;Oca.93;3.Mar;Mar.95;Oca.99;Mar.38;Nis.16;2;Mar.25;4;2;3.Nis;Mar.75;35;2.May;Oca.97;Mar.57;Mar.32;Nis.16;Mar.88;33;2.Þub;2.Tem;1.Aðu;Oca.73;19;-0.5;2.Haz;Oca.98;Oca.91;Oca.84;Þub.44;Mar.18;Mar.27
T1;23.12.2018;Galatasaray SK;Sivasspor;4;2;H;2;2;D;15;16;5;7;18;4;7;5;2;2;0;0;Oca.66;4;Nis.75;1.Tem;3.Haz;4.Haz;Oca.67;Mar.85;4.May;1.Tem;4.Aðu;Nis.75;Oca.67;4;Nis.75;1.Tem;3.Eyl;4.Haz;35;Oca.73;Oca.68;4.Oca;Mar.89;Nis.85;4.Haz;33;Oca.76;Oca.71;Þub.21;2.Kas;20;-1;Þub.35;Þub.22;Oca.72;Oca.67;1.Tem;Nis.14;4.Aðu
T1;23.12.2018;Trabzonspor;Çaykur Rizespor;4;1;H;1;0;H;18;13;5;6;18;9;6;4;4;2;0;0;Oca.44;4.May;6.May;1.May;4.Oca;May.75;1.May;4.Mar;5.Haz;Oca.51;Nis.46;6.Mar;1.May;4.Nis;6;1.May;4.May;May.75;34;Oca.55;Oca.49;Nis.65;Nis.36;6.May;May.93;31;1.Haz;Oca.54;Þub.55;Þub.41;21;-1;Oca.88;Oca.81;2.Oca;2.Þub;Oca.75;Mar.85;Nis.94
T1;24.12.2018;Akhisar Belediyespor;Atiker Konyaspor;0;0;D;0;0;D;8;10;3;3;14;15;0;4;3;3;0;0;2.Haz;3.Þub;Þub.75;Þub.55;3.Oca;Þub.75;Þub.55;Mar.15;2.Tem;Þub.66;Mar.24;Þub.84;2.Haz;3.Þub;Þub.75;Þub.55;Mar.25;2.Aðu;34;Þub.66;Þub.56;3.Mar;Mar.17;2.Eyl;Þub.76;31;2.Þub;2.Haz;1.Aðu;Oca.74;18;0;1.Eyl;Oca.85;2.May;Oca.98;Þub.54;3.Oca;Mar.18
T1;24.12.2018;Antalyaspor;Fenerbahçe SK;0;0;D;0;0;D;7;19;3;6;12;11;2;9;1;4;0;1;Nis.75;3.Haz;Oca.75;3.Aðu;3.Aðu;1.Aðu;4.May;Mar.75;Oca.77;Mar.97;4.Ara;Oca.83;4.Þub;3.Eyl;Oca.78;Nis.33;3.Tem;1.Aðu;35;Nis.75;4.Oca;Nis.15;Mar.77;Oca.96;Oca.81;30;Oca.95;Oca.86;2.Þub;Oca.92;18;0.75;Oca.85;Oca.77;Þub.14;2.Haz;Nis.17;4.May;Oca.83
T1;18.01.2019;Akhisar Belediyespor;Beþiktaþ JK;1;3;A;0;1;A;15;11;5;5;12;18;8;2;3;4;0;0;3.May;3.Haz;2;3.Nis;3.May;2;Mar.45;3.May;Oca.97;Mar.71;Mar.64;2.May;3.Haz;3.May;2;3.May;3.Haz;2;33;3.Eyl;3.May;Mar.66;Mar.53;2.Oca;2.Þub;32;1.Aðu;Oca.75;Þub.15;2.May;18;0.5;Oca.88;Oca.82;2.Haz;2.Oca;Mar.81;Mar.73;Oca.99
T1;19.01.2019;Antalyaspor;Kayserispor;0;0;D;0;0;D;3;16;0;2;13;13;2;6;0;1;0;0;2.Nis;3.Þub;3;Þub.25;3.Þub;3.Oca;Þub.35;Mar.15;Þub.95;Þub.52;3.Ara;Mar.13;Þub.45;3.Oca;3;2.Nis;3.Þub;3;35;Þub.52;Þub.39;Mar.35;Mar.17;Mar.15;3.Oca;34;2.Oca;2.Þub;Oca.85;Oca.77;20;0;Oca.77;Oca.72;Þub.22;Þub.14;Þub.62;Mar.18;Þub.99
T1;19.01.2019;BB Erzurumspor;Atiker Konyaspor;1;2;A;0;1;A;14;10;3;4;11;15;8;4;3;4;0;0;2.Haz;Mar.25;2.Tem;2.May;3.Þub;Þub.75;2.Haz;3;Þub.75;Þub.71;Mar.18;Þub.84;Þub.62;3.Oca;2.Aðu;2.Haz;Mar.13;2.Aðu;21;Þub.71;Þub.62;Mar.25;3.Aðu;Þub.84;Þub.77;19;Þub.38;Þub.33;1.Haz;Oca.58;13;0;1.Eyl;Oca.84;2.Þub;Oca.95;Þub.94;3.Tem;Þub.74
T1;19.01.2019;Galatasaray SK;MKE Ankaragücü;6;0;H;3;0;H;23;11;10;3;13;13;0;2;3;3;0;0;Oca.28;May.75;9;Oca.28;5.May;Aðu.25;Oca.32;5.Oca;7.Eyl;1.Mar;May.41;Eyl.88;1.Mar;May.25;10;1.Mar;5.May;9;35;Oca.35;1.Mar;May.75;May.41;Eki.72;Aðu.89;32;Oca.55;Oca.49;2.Tem;Þub.55;22;-1.5;Oca.95;Oca.89;Oca.98;Oca.92;Oca.31;May.66;Eyl.89
T1;19.01.2019;Yeni Malatyaspor;Göztepe SK;3;2;H;2;2;D;9;10;5;3;13;11;2;11;1;1;0;0;2.Mar;3.Nis;3;2.Þub;3.Oca;3.Mar;2.Mar;3.Oca;3.May;Þub.38;Mar.23;Mar.25;Þub.35;3.Oca;3.Þub;2.Mar;3.Mar;3.Oca;34;Þub.45;Þub.33;3.Nis;Mar.16;Mar.35;Mar.14;33;Þub.25;Þub.14;Oca.76;Oca.69;20;-0.25;2.Oca;2.Oca;1.Eyl;Oca.83;Þub.66;Mar.16;Þub.96
T1;20.01.2019;Alanyaspor;Sivasspor;2;0;H;2;0;H;19;9;8;0;13;15;8;2;0;3;0;0;2.Þub;3.Nis;3.Þub;2.Þub;3.Nis;3;2.Þub;Mar.35;3.May;Þub.27;Mar.58;Mar.14;2.Þub;3.May;3.Oca;Þub.25;3.Nis;Mar.13;36;Þub.42;Þub.24;3.Haz;3.Nis;Mar.25;3.Tem;34;Oca.95;Oca.86;2;Oca.92;21;0;Oca.69;Oca.65;Þub.35;Þub.26;Þub.19;Mar.58;Mar.37
T1;20.01.2019;Trabzonspor;Medipol Baþakþehir FK;2;4;A;0;2;A;20;10;10;8;17;15;8;4;3;2;0;0;Þub.75;Mar.25;Þub.55;Þub.75;3.Oca;Þub.55;Þub.65;Mar.15;Þub.55;Þub.81;Mar.29;Þub.65;Þub.75;3.Þub;2.Haz;2.Tem;Mar.25;2.Haz;35;Þub.84;Þub.72;Mar.35;Mar.19;2.Tem;Þub.59;34;2.Oca;2.Þub;Oca.85;Oca.77;20;0;2.Þub;Oca.96;Oca.95;Oca.87;3.Aðu;Mar.14;Þub.22
T1;21.01.2019;Bursaspor;Fenerbahçe SK;1;1;D;0;1;A;13;5;4;3;18;18;3;7;4;2;0;0;3.Þub;3.Nis;2.Þub;3.Þub;3.Mar;Þub.15;3.May;3.Þub;Þub.25;Mar.14;Mar.32;Þub.39;3.Oca;Mar.25;Þub.35;3.Oca;3.Mar;2.Mar;35;Mar.35;3.Ara;Mar.45;Mar.26;Þub.39;Þub.27;31;2.Tem;Oca.98;Oca.85;1.Aðu;19;0;2.Mar;Þub.22;Oca.71;Oca.66;3.Þub;Mar.37;Þub.48
T1;21.01.2019;Kasimpaþa SK;Çaykur Rizespor;0;1;A;0;1;A;22;7;6;2;13;19;10;3;2;4;0;0;Oca.66;4;Nis.75;Oca.65;4;4.May;Oca.67;Mar.95;Nis.45;Oca.72;Mar.99;Nis.75;Oca.67;4;Nis.75;Oca.65;4.Þub;4.Haz;35;Oca.72;Oca.67;Nis.25;Mar.99;5;Nis.61;30;Oca.56;Oca.53;2.Haz;Þub.42;21;-1;Þub.25;Þub.13;1.Aðu;Oca.72;Oca.92;Mar.85;Mar.95
T1;25.01.2019;Beþiktaþ JK;BB Erzurumspor;1;1;D;0;0;D;15;10;5;3;15;14;11;2;4;4;1;0;1.Nis;4.May;7.May;1.Nis;4.May;7;Oca.38;4.Haz;7.Mar;1.Nis;Nis.68;8.Aðu;Oca.36;4.Haz;9;Oca.36;4.Aðu;8;37;Oca.43;Oca.38;5;Nis.65;9;Tem.98;33;Oca.63;Oca.58;2.May;Þub.33;22;-1.5;Þub.19;2.Oca;1.Aðu;Oca.74;Oca.38;Nis.88;Aðu.99
T1;26.01.2019;Göztepe SK;Galatasaray SK;0;1;A;0;0;D;16;9;1;6;17;12;13;3;3;3;0;0;3.Oca;3.Nis;Þub.25;Þub.95;3.Nis;Þub.25;2.Eyl;Mar.35;2.Mar;3.Aðu;3.Mar;Þub.44;3;3.Mar;Þub.35;2.Eyl;3.Nis;Þub.38;37;Mar.32;Þub.99;Mar.55;Mar.35;Þub.45;2.Mar;35;Oca.82;Oca.76;Þub.17;2.Nis;20;0;Þub.28;Þub.17;Oca.77;1.Tem;Mar.16;Mar.31;Þub.42
T1;26.01.2019;Kayserispor;Bursaspor;1;1;D;0;1;A;7;12;4;3;15;9;8;7;2;2;1;0;Þub.37;Mar.25;3;2.Nis;3.Oca;2.Eyl;2.Nis;3.Oca;Þub.95;Þub.59;Mar.25;Þub.93;2.Nis;3.Þub;3;2.Nis;3.Þub;3;37;Þub.59;Þub.41;3.Mar;Mar.14;Mar.15;Þub.96;34;2.Mar;2.Þub;1.Tem;Oca.65;20;-0.25;Þub.19;2.Aðu;Oca.82;Oca.77;Þub.65;3.Kas;3.Þub
T1;27.01.2019;Atiker Konyaspor;Antalyaspor;2;0;H;1;0;H;11;7;4;2;19;10;5;1;1;1;0;0;Oca.57;3.Aðu;6;Oca.62;3.Aðu;5;Oca.55;3.Eyl;5.Haz;Oca.57;Nis.36;May.57;Oca.55;4.Þub;5.Aðu;Oca.57;3.Eyl;6;36;Oca.62;Oca.57;4.Nis;Mar.99;Haz.25;May.53;34;2.May;Oca.97;Oca.92;Oca.82;22;-1;2.Kas;2.Mar;1.Eyl;1.Aðu;Oca.75;Mar.77;5.Þub
T1;27.01.2019;Çaykur Rizespor;Akhisar Belediyespor;3;1;H;0;1;A;25;9;6;4;16;13;6;1;2;1;0;1;2;3.May;3.Haz;2;3.May;3.Nis;Oca.97;3.Nis;Mar.55;2.Þub;Mar.48;Mar.88;2;3.Nis;Mar.75;2;3.May;3.Haz;40;2.Oca;2.Oca;Mar.55;Mar.43;Mar.88;Mar.59;38;Oca.94;Oca.87;2;Oca.93;25;-0.25;1.Aðu;Oca.76;Þub.17;2.Kas;Þub.27;Mar.39;Mar.37
T1;27.01.2019;Sivasspor;Trabzonspor;1;1;D;0;0;D;15;15;5;6;11;14;3;5;0;1;0;0;2.Haz;3.Nis;2.Haz;Þub.55;3.Nis;Þub.55;2.May;3.May;Þub.55;Þub.61;Mar.64;Þub.63;Þub.55;3.May;2.Haz;Þub.55;3.May;Þub.63;36;Þub.67;Þub.55;3.Tem;Mar.48;2.Tem;Þub.57;33;1.Tem;Oca.64;Þub.33;Þub.21;20;0;Oca.95;Oca.89;2;Oca.93;Þub.44;3.Haz;Þub.91
T1;28.01.2019;MKE Ankaragücü;Alanyaspor;0;2;A;0;1;A;8;10;3;3;14;21;4;3;5;1;0;0;4.Þub;Mar.75;Oca.83;4.Oca;3.May;Oca.83;4.Oca;Mar.65;Oca.77;Nis.23;Mar.84;Oca.83;4.Þub;3.Tem;1.Aðu;4.Þub;3.Tem;1.Aðu;36;4.Nis;4.Aðu;3.Eyl;Mar.67;Oca.87;Oca.82;32;Oca.86;Oca.79;2.Oca;2;19;0.5;2.Oca;2.Oca;Oca.87;Oca.82;4.Mar;Mar.78;Oca.86
T1;28.01.2019;Medipol Baþakþehir FK;Kasimpaþa SK;2;0;H;1;0;H;16;9;5;2;18;9;7;2;2;0;0;0;Oca.53;4.Þub;May.75;1.May;4.Oca;May.75;1.May;4.Þub;5.Aðu;Oca.51;Nis.31;Haz.52;1.May;4.Þub;6.May;1.May;Nis.33;Haz.25;36;Oca.54;1.May;Nis.44;Nis.18;Haz.52;6.Þub;31;1.Tem;Oca.62;Þub.35;Þub.25;21;-1;Oca.92;Oca.85;2.May;Oca.97;Oca.45;Nis.94;Haz.72
T1;28.01.2019;Fenerbahçe SK;Yeni Malatyaspor;3;2;H;2;2;D;19;8;8;4;21;20;6;4;6;4;0;0;Oca.61;4;5;1.Haz;3.Haz;May.75;Oca.63;Mar.65;5.Þub;Oca.67;Mar.61;May.92;Oca.63;3.Haz;5.Aðu;Oca.65;3.Aðu;5.Þub;36;1.Tem;Oca.64;4;Mar.62;6.Haz;May.43;32;2;Oca.91;Oca.95;Oca.87;21;-1;Þub.28;Þub.18;Oca.75;Oca.69;Oca.73;Mar.91;Nis.97
T1;1.02.2019;Fenerbahçe SK;Göztepe SK;2;0;H;1;0;H;12;6;4;3;16;15;3;2;3;3;0;1;Oca.72;3.Haz;Nis.75;1.Tem;3.Tem;4.Haz;Oca.67;Mar.85;Nis.45;Oca.71;4.Þub;Nis.89;Oca.67;3.Eyl;4.Aðu;Oca.67;3.Eyl;5;35;Oca.74;1.Tem;4.Mar;Mar.87;5;Nis.65;32;Oca.66;1.Haz;2.Nis;Þub.29;23;-1;Þub.33;Þub.19;Oca.76;Oca.69;Oca.69;4.Þub;5.Eyl
T1;2.02.2019;Alanyaspor;Galatasaray SK;1;1;D;1;0;H;13;5;7;3;22;18;2;3;3;5;0;0;3.Mar;Mar.25;2.Þub;3;3.Mar;Þub.25;3;Mar.35;Þub.25;Mar.15;Mar.54;Þub.28;3.Oca;3.Nis;Þub.25;3.Oca;3.Nis;Þub.25;35;3.Mar;3.Haz;3.Haz;Mar.37;Þub.31;Þub.24;32;Oca.92;Oca.84;2.Þub;Oca.94;19;0.25;Oca.94;Oca.87;2;Oca.95;3.Eyl;Mar.49;Þub.37
T1;2.02.2019;Kasimpaþa SK;Sivasspor;1;3;A;1;1;D;5;21;3;8;15;10;3;11;3;0;0;0;2.Oca;3.May;Mar.25;Oca.95;3.Haz;3.Nis;2.May;Mar.55;3.Þub;2.Ara;Mar.64;Mar.42;2.Oca;3.Haz;3.Mar;2.Oca;3.Haz;Mar.25;35;Þub.15;2.Tem;Mar.85;Mar.56;Mar.45;Mar.27;32;1.Haz;Oca.55;Þub.55;2.Nis;19;-0.25;1.Eyl;Oca.83;2.Aðu;Oca.99;Oca.94;4.Mar;Mar.69
T1;2.02.2019;Trabzonspor;MKE Ankaragücü;1;0;H;1;0;H;21;13;8;5;19;17;2;5;4;3;0;0;1.Mar;5.May;9;Oca.25;5.May;10;Oca.31;5.Oca;8.Nis;1.Mar;May.25;11.Ara;Oca.29;May.25;11;1.Mar;5.Nis;9.May;35;Oca.34;1.Mar;6.May;5.Þub;11.Ara;Eyl.54;32;1.Haz;Oca.53;Þub.55;Þub.44;22;-1.5;Oca.97;1.Eyl;2;Oca.91;Oca.36;May.21;Aðu.49
T1;2.02.2019;Yeni Malatyaspor;Kayserispor;1;1;D;1;1;D;7;7;5;4;11;16;4;3;0;3;0;0;2;3.Þub;4;2.May;3.Þub;3.Haz;2;3.Þub;Mar.65;2.Haz;Mar.32;Mar.96;2.May;3.Þub;3.Eyl;2.May;3.Mar;3.Tem;35;Þub.13;2.Nis;Mar.45;Mar.24;4;Mar.73;33;Þub.17;2.Tem;1.Aðu;Oca.74;19;-0.25;1.Aðu;Oca.75;Þub.17;2.Aðu;Þub.18;Mar.16;Mar.88
T1;3.02.2019;Akhisar Belediyespor;Medipol Baþakþehir FK;0;3;A;0;2;A;22;18;6;6;14;17;5;3;4;3;0;0;6.May;3.Haz;Oca.57;5.May;3.Eyl;Oca.55;5.Tem;Mar.85;Oca.55;May.73;Nis.23;Oca.57;6;4;Oca.55;6;3.Eyl;Oca.57;34;6.May;May.75;Nis.25;Mar.97;Oca.59;Oca.56;32;2.May;Oca.95;1.Eyl;Oca.83;22;1;1.Eyl;Oca.81;2.Tem;2.Oca;May.18;Mar.82;Oca.72
T1;3.02.2019;Antalyaspor;Beþiktaþ JK;2;6;A;0;3;A;11;13;4;7;12;14;7;7;3;2;0;0;5;3.May;Oca.72;4.Nis;3.May;Oca.75;Nis.45;3.Tem;1.Tem;4.Haz;4;Oca.74;4.May;3.Eyl;Oca.73;4.Haz;3.Aðu;Oca.73;34;5;Nis.47;4;Mar.75;1.Aðu;Oca.73;32;Oca.85;Oca.78;2.Oca;2.Oca;19;0.5;Þub.21;2.Ara;Oca.78;Oca.73;Nis.64;4.Oca;Oca.75
T1;3.02.2019;BB Erzurumspor;Çaykur Rizespor;0;1;A;0;0;D;10;6;2;1;15;14;17;1;1;1;0;0;2.Mar;3.Þub;3.Oca;Þub.35;3.Þub;2.Eyl;2.Mar;3.Þub;Þub.95;Þub.44;Mar.33;3.Haz;Þub.38;Mar.25;3;Þub.38;3.Mar;3;34;Þub.45;Þub.36;3.Nis;Mar.23;Mar.15;Þub.98;33;Þub.15;2.Nis;Oca.81;Oca.75;19;0;Oca.76;Oca.71;Þub.25;Þub.14;Þub.48;3.Eyl;Mar.29
T1;4.02.2019;Bursaspor;Atiker Konyaspor;0;0;D;0;0;D;17;4;3;3;11;15;4;4;0;2;0;0;Þub.37;3.Oca;3.Oca;2.Mar;3.Oca;3.Oca;Þub.35;3.May;3.Oca;Þub.46;3.Ara;Mar.23;2.Nis;3;3.Þub;2.Nis;Mar.13;3.Oca;34;Þub.48;Þub.37;Mar.25;3.Haz;3.Mar;Mar.14;30;Þub.45;Þub.34;Oca.65;Oca.57;18;0;Oca.72;Oca.66;Þub.33;Þub.21;Þub.42;Þub.89;Mar.67
T1;8.02.2019;Kayserispor;Fenerbahçe SK;1;0;H;0;0;D;13;8;5;2;15;18;3;5;2;5;0;2;3.May;3.Nis;2.May;3.Mar;3.Mar;2.Oca;3.Nis;3.Mar;2.May;Mar.64;Mar.43;Þub.15;3.Haz;3.Mar;2.Oca;3.Haz;3.Nis;2.May;34;3.Tem;Mar.45;Mar.55;Mar.34;Þub.18;2.Kas;32;2.Nis;Oca.96;1.Eyl;Oca.83;19;0.5;1.Aðu;Oca.75;2.Þub;2.Kas;Mar.46;Mar.37;Þub.24
T1;9.02.2019;Beþiktaþ JK;Bursaspor;2;0;H;1;0;H;11;8;7;3;17;14;4;3;1;1;0;0;Oca.53;3.Aðu;6.May;Oca.53;3.Eyl;6;Oca.53;4;5.Tem;Oca.54;4.Aðu;Haz.62;1.May;4.Þub;6.May;1.May;4.Mar;Haz.25;35;1.Haz;Oca.52;Nis.35;4.Mar;Haz.65;Haz.14;34;1.Aðu;Oca.72;2.Þub;2.Oca;23;-1;Oca.95;Oca.89;2;Oca.93;Oca.77;Mar.52;May.38
T1;9.02.2019;Medipol Baþakþehir FK;BB Erzurumspor;1;1;D;1;0;H;9;13;2;2;21;12;3;6;3;1;0;0;Oca.28;May.25;11;Oca.26;May.25;10.May;Oca.31;Nis.85;9;1.Mar;May.34;Eki.33;1.Mar;5;11;1.Mar;5.Þub;10;35;Oca.34;1.Mar;May.75;5.May;12;10.Tem;34;1.Aðu;Oca.74;Þub.15;2.Tem;23;-1.5;2.Mar;Oca.95;Oca.92;Oca.87;Oca.31;May.44;Eki.44
T1;9.02.2019;Çaykur Rizespor;Antalyaspor;1;1;D;1;0;H;20;25;5;4;15;13;7;8;2;1;0;0;Oca.75;3.May;Nis.75;Oca.75;3.May;4.Nis;Oca.73;Mar.65;4.Nis;Oca.76;4.Nis;Nis.39;Oca.73;3.Eyl;4.Nis;Oca.75;Mar.75;4.May;35;1.Aðu;Oca.75;4.Nis;Mar.73;Nis.75;Nis.41;33;Oca.92;Oca.84;2;Oca.94;20;-0.5;1.Aðu;Oca.75;Þub.19;2.Oca;Oca.78;3.Aðu;Nis.81
T1;10.02.2019;Galatasaray SK;Trabzonspor;3;1;H;2;1;H;18;14;9;4;17;12;4;9;4;1;0;0;Oca.75;Mar.75;Nis.33;1.Tem;3.Aðu;Nis.33;1.Tem;3.Eyl;Nis.25;1.Tem;Nis.33;Nis.45;1.Tem;4.Þub;4.Nis;1.Tem;4;4.May;34;1.Aðu;Oca.71;Nis.33;Mar.95;5;4.Nis;32;1.Tem;Oca.62;Þub.36;Þub.26;21;-1;Þub.35;Þub.26;1.Tem;Oca.64;Oca.48;5.May;6.May
T1;10.02.2019;Göztepe SK;Alanyaspor;3;2;H;2;1;H;14;14;7;6;13;14;1;5;8;4;1;0;Þub.37;3.Þub;3;2.Mar;3.Þub;3;Þub.35;Mar.15;Þub.95;Þub.48;Mar.27;3.May;2.Nis;3.Þub;3;Þub.38;3.Mar;3;34;Þub.48;Þub.38;Mar.35;3.Þub;Mar.15;Þub.98;33;Þub.15;2.Haz;Oca.81;Oca.74;19;0;Oca.79;Oca.72;Þub.25;Þub.13;Þub.35;Mar.37;Mar.23
T1;10.02.2019;Atiker Konyaspor;Yeni Malatyaspor;1;1;D;0;0;D;8;8;4;3;12;18;4;1;0;0;0;0;Oca.83;3.Nis;4.May;Oca.85;3.Mar;Nis.25;Oca.83;Mar.25;Nis.35;Oca.91;Mar.38;Nis.51;Oca.88;3.Mar;4.Nis;Oca.83;3.Nis;4.May;34;Oca.91;Oca.86;3.May;Mar.33;4.Tem;Nis.35;32;2.Nis;Þub.28;Oca.67;Oca.61;19;-0.5;Oca.91;Oca.86;2.Nis;Oca.96;2.Kas;Þub.97;Nis.49
T1;11.02.2019;MKE Ankaragücü;Kasimpaþa SK;3;0;H;1;0;H;8;15;5;2;16;12;4;4;3;1;0;0;3.Nis;Mar.75;2;3.May;3.Tem;1.Eyl;3.Mar;Mar.55;2;Mar.53;Mar.57;2.Oca;3.May;3.May;2.May;3.Nis;3.Haz;2.May;33;3.Tem;Mar.42;3.Aðu;Mar.53;2.Oca;2.Mar;29;1.Tem;Oca.64;2.Mar;Þub.19;18;0.5;Oca.85;Oca.78;2.Oca;2.Nis;Mar.15;Mar.66;Þub.27
T1;11.02.2019;Sivasspor;Akhisar Belediyespor;2;1;H;1;0;H;13;13;6;3;18;13;3;8;4;2;1;0;Oca.75;3.Nis;5;1.Aðu;3.May;4.Þub;Oca.77;Mar.55;4.Þub;Oca.81;Mar.64;Nis.68;Oca.78;3.Haz;4.Haz;1.Aðu;3.May;4.May;34;Oca.85;Oca.79;Mar.85;Mar.55;5;Nis.39;30;Oca.91;Oca.83;2.May;Oca.95;18;-0.75;2.Kas;2.Mar;Oca.85;Oca.79;Oca.79;Mar.84;Nis.67
T1;15.02.2019;Yeni Malatyaspor;Beþiktaþ JK;1;2;A;0;0;D;4;18;1;7;8;20;3;10;1;1;1;0;4;3.May;1.Eyl;3.Tem;3.Nis;Oca.95;3.Tem;3.May;1.Eyl;Mar.89;Mar.75;Oca.96;3.Aðu;3.Haz;Oca.91;3.Eyl;3.May;Oca.93;32;4;Mar.75;Mar.75;Mar.52;2.Þub;Oca.95;30;1.Eyl;Oca.82;2.May;Oca.96;16;0.5;Oca.95;Oca.88;2;Oca.94;Mar.69;Mar.62;2.Haz
T1;16.02.2019;Akhisar Belediyespor;MKE Ankaragücü;0;0;D;0;0;D;17;9;8;2;11;23;9;0;4;4;0;1;1.Aðu;3.Haz;Nis.33;Oca.87;3.Nis;4;Oca.85;Mar.55;Mar.95;Oca.91;Mar.72;4.May;Oca.88;3.Haz;4;Oca.85;3.Haz;4.Oca;32;Oca.93;Oca.87;3.Aðu;Mar.56;Nis.33;Mar.99;29;Oca.95;Oca.86;2;Oca.91;15;-0.5;Oca.91;Oca.86;2.Þub;Oca.95;Oca.76;4.May;4.May
T1;16.02.2019;Bursaspor;Çaykur Rizespor;0;2;A;0;1;A;17;5;2;5;14;22;8;4;3;2;0;0;Oca.83;3.May;Nis.33;Oca.83;3.Nis;4.Þub;1.Aðu;3.May;Nis.15;Oca.83;Mar.76;Nis.36;1.Aðu;3.Haz;Nis.33;1.Aðu;3.Haz;Nis.33;31;Oca.89;Oca.84;Mar.76;Mar.52;Nis.37;Nis.15;28;2.Aðu;Oca.99;Oca.85;Oca.79;14;-0.5;Oca.88;Oca.83;2.Haz;Oca.99;Oca.91;Mar.51;Nis.43
T1;16.02.2019;Fenerbahçe SK;Atiker Konyaspor;1;1;D;1;1;D;17;3;3;2;16;10;11;3;3;1;0;1;1.Eyl;3.Haz;3.Aðu;Oca.83;3.May;4.Oca;Oca.87;3.Nis;4.May;1.Eyl;Mar.53;Nis.32;Oca.88;3.Nis;Nis.33;Oca.83;3.May;Nis.33;32;Oca.95;Oca.87;3.Haz;Mar.43;Nis.35;Nis.14;30;2.Oca;2.Mar;Oca.85;Oca.76;15;-0.5;Oca.95;Oca.87;2.Mar;Oca.95;Oca.81;Mar.71;Nis.67
T1;17.02.2019;BB Erzurumspor;Sivasspor;4;2;H;2;1;H;12;18;6;6;15;13;2;5;2;5;0;0;2.Mar;3.Nis;3;Þub.45;3.Mar;2.Tem;Þub.35;3.Þub;2.Eyl;Þub.43;Mar.36;3.May;Þub.38;Mar.25;3;2.Nis;3.Mar;2.Eyl;31;Þub.55;2.Nis;3.Nis;Mar.24;3.May;Þub.91;30;2.Oca;2.Oca;Oca.85;Oca.77;15;0;Oca.84;Oca.74;2.Þub;2.Oca;Þub.38;Mar.44;Mar.13
