Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR;B365H;B365D;B365A;BWH;BWD;BWA;IWH;IWD;IWA;PSH;PSD;PSA;WHH;WHD;WHA;VCH;VCD;VCA;Bb1X2;BbMxH;BbAvH;BbMxD;BbAvD;BbMxA;BbAvA;BbOU;BbMx>2.5;BbAv>2.5;BbMx<2.5;BbAv<2.5;BbAH;BbAHh;BbMxAHH;BbAvAHH;BbMxAHA;BbAvAHA;PSCH;PSCD;PSCA
F1;27.10.2018;Angers SCO;Olympique Lyonnais;1;2;A;0;0;D;14;9;4;5;9;10;7;0;2;5;1;0;3.Aðu;3.Haz;Oca.95;4;Mar.75;Oca.87;Mar.85;3.Haz;Oca.95;4.Aðu;Mar.59;Oca.99;3.Haz;3.Haz;2;4;3.Tem;Oca.93;38;4.Oca;Mar.89;Mar.75;Mar.58;2;Oca.95;36;1.Aðu;Oca.76;Þub.15;2.Haz;17;0.25;Þub.28;Þub.22;Oca.75;1.Tem;Mar.79;Mar.51;2.Eyl
F1;27.10.2018;En Avant de Guingamp;RC Strasbourg Alsace;1;1;D;1;0;H;10;12;4;5;10;14;6;5;1;1;0;0;Þub.37;3.Þub;3.Þub;2.Mar;3.Þub;3.Mar;Þub.25;Mar.25;3.Mar;2.Mar;3.Nis;Mar.36;Þub.25;3.Mar;3.Þub;Þub.25;3.Mar;3.Nis;37;Þub.37;Þub.26;3.Nis;Mar.27;Mar.45;Mar.27;34;2.Mar;Þub.18;Oca.75;Oca.67;17;-0.25;2;Oca.95;Oca.95;Oca.92;Þub.66;Mar.19;Þub.98
F1;27.10.2018;LOSC Lille;Stade Malherbe Caen;1;0;H;0;0;D;11;5;4;1;13;20;9;4;0;2;0;0;1.May;4;7.May;Oca.48;4.Oca;7.May;1.May;4.Þub;7.Oca;1.May;Nis.21;Tem.84;1.May;4;7;1.May;4.Oca;7.May;38;Oca.55;Oca.49;Nis.35;4.Kas;8;Tem.24;36;2.Kas;2.Mar;Oca.85;Oca.78;20;-1;Oca.89;Oca.85;2.May;Oca.99;Oca.63;Mar.82;Haz.43
F1;27.10.2018;AS Monaco;Dijon FCO;2;2;D;1;1;D;12;11;5;3;15;14;6;4;2;3;0;0;Oca.66;4;5;1.Tem;3.Aðu;5;1.Tem;4;Nis.75;Oca.71;Nis.24;Nis.83;Oca.67;4.Þub;4.Haz;Oca.67;4;May.25;38;Oca.75;Oca.69;Nis.24;Mar.99;May.25;Nis.78;36;1.Aðu;Oca.72;2.Þub;2.Kas;20;-1;Þub.33;Þub.21;Oca.75;Oca.69;Oca.68;4.Ara;May.23
F1;27.10.2018;Toulouse Football Club;Montpellier HSC;0;3;A;0;2;A;15;22;4;8;13;13;5;7;2;1;0;0;2.Aðu;3.Oca;2.Tem;Þub.75;3;2.Aðu;Þub.85;3;2.Tem;Þub.93;3.Eyl;Þub.78;Þub.88;3;Þub.62;2.Eyl;3;Þub.75;38;Þub.95;Þub.83;3.Þub;3.Mar;Þub.85;Þub.71;34;Þub.72;Þub.58;Oca.55;1.May;17;0;2.Þub;Oca.97;2;Oca.88;Mar.25;3.Þub;Þub.47
F1;28.10.2018;FC Girondins de Bordeaux;OGC Nice;0;1;A;0;0;D;23;13;7;2;13;13;5;2;2;3;0;0;2.Mar;3.Mar;Mar.25;Þub.25;3.Mar;3.Mar;2.Mar;3.Þub;Mar.25;Þub.37;Mar.29;Mar.35;2.Mar;3.Þub;3.Þub;2.Mar;Mar.25;3.Nis;38;2.Nis;2.Mar;Mar.35;Mar.22;Mar.45;Mar.24;33;Þub.35;Þub.24;1.Tem;Oca.64;17;-0.25;2.Þub;Oca.98;Oca.91;Oca.88;Þub.37;Mar.34;3.Mar
F1;28.10.2018;Olympique de Marseille;Paris Saint-Germain;0;2;A;0;0;D;12;11;2;5;8;11;5;7;4;2;0;0;6;5;Oca.44;6;Nis.75;Oca.48;5.Eyl;Nis.95;Oca.47;May.95;May.21;Oca.49;6;4.Aðu;Oca.47;7;5;Oca.44;38;7;May.99;May.25;Nis.92;Oca.51;Oca.46;32;Oca.45;1.Nis;3.May;Þub.86;19;1;Þub.26;Þub.19;Oca.75;1.Tem;May.27;Nis.23;Oca.66
F1;28.10.2018;Stade Rennais FC;Stade de Reims;0;2;A;0;1;A;11;6;5;3;16;17;11;2;3;2;0;0;1.Tem;3.Nis;May.75;Oca.72;3.Nis;May.75;1.Tem;3.Haz;5.Þub;Oca.74;Mar.73;May.41;Oca.73;3.Tem;4.Aðu;Oca.73;3.Haz;5.Nis;38;1.Aðu;Oca.73;Mar.75;Mar.56;May.75;5.Kas;34;Þub.25;Þub.18;Oca.75;Oca.67;18;-1;Þub.51;2.Nis;Oca.65;Oca.59;Oca.76;Mar.44;May.85
F1;2.11.2018;Paris Saint-Germain;LOSC Lille;2;1;H;0;0;D;19;6;5;2;16;12;8;0;2;3;0;0;Oca.16;8;15;Oca.17;Tem.75;14.May;Oca.25;6.Oca;11;1.Þub;Tem.69;13.81;Oca.17;7.May;13;Oca.18;8;15;34;Oca.25;Oca.19;Aðu.65;Tem.58;16.Mar;13.57;32;Oca.36;1.Mar;Mar.95;Mar.42;17;-2.5;Þub.38;Þub.29;1.Tem;Oca.66;Oca.18;Aðu.31;14.99
F1;3.11.2018;Stade Malherbe Caen;Stade Rennais FC;1;2;A;0;0;D;12;22;3;10;13;11;2;4;1;2;0;0;3.May;Mar.25;2.Þub;3.Nis;3.Þub;Þub.25;Þub.95;3.Þub;2.May;Mar.65;Mar.29;Þub.24;3.May;3.Oca;2.Þub;Mar.75;Mar.13;2.Þub;37;Mar.75;3.May;3.Mar;Mar.17;2.May;Þub.22;33;Þub.55;Þub.43;1.Haz;Oca.54;18;0.25;2.Mar;Oca.99;Oca.91;Oca.88;Mar.58;Mar.32;Þub.25
F1;3.11.2018;Dijon FCO;Nîmes Olympique;0;4;A;0;2;A;23;11;7;6;12;13;7;3;1;0;0;0;Þub.14;3.Nis;3.Nis;Þub.25;3.Nis;Mar.25;2.Þub;Mar.35;3.Mar;Þub.25;Mar.46;Mar.44;2.Þub;3.Nis;3.Þub;2.Þub;3.Nis;3.Nis;37;Þub.33;Þub.23;3.May;Mar.37;Mar.44;Mar.27;35;2.May;Oca.96;1.Eyl;Oca.83;18;-0.25;Oca.95;Oca.92;Oca.99;Oca.94;Þub.56;Mar.43;Þub.91
F1;3.11.2018;Olympique Lyonnais;FC Girondins de Bordeaux;1;1;D;1;0;H;6;17;2;3;18;16;5;5;1;1;0;0;Oca.44;Nis.75;7;Oca.42;Nis.75;7.May;Oca.55;4;6.Þub;Oca.45;Nis.86;Tem.26;Oca.44;Nis.75;6.May;Oca.44;4.Aðu;7;36;Oca.55;Oca.45;5;Nis.73;7.May;Haz.79;32;1.Haz;Oca.55;2.Haz;Þub.44;20;-1;Oca.87;1.Tem;Þub.31;2.Þub;Oca.41;Nis.78;Aðu.79
F1;3.11.2018;OGC Nice;Amiens SC;1;0;H;1;0;H;7;13;4;7;8;9;1;4;1;0;0;0;Oca.72;3.Haz;May.25;Oca.72;3.Haz;May.25;Oca.75;3.Haz;Nis.95;Oca.71;Mar.89;May.35;Oca.73;3.Haz;5;1.Tem;3.Haz;May.75;37;Oca.77;Oca.72;Mar.89;Mar.66;May.75;May.14;35;Þub.25;Þub.16;Oca.75;Oca.69;19;-1;2.May;Þub.35;1.Tem;Oca.62;Oca.82;Mar.32;May.63
F1;3.11.2018;Stade de Reims;AS Monaco;1;0;H;1;0;H;8;5;4;1;12;16;2;4;0;3;1;1;2.May;3.Mar;Þub.87;Þub.65;3.Þub;Þub.75;Þub.65;3.Mar;Þub.65;Þub.58;Mar.36;Þub.95;2.May;Mar.25;Þub.88;2.Haz;Mar.25;Þub.88;37;2.Tem;Þub.57;Mar.36;Mar.25;Þub.95;Þub.82;35;2.Þub;2.Eyl;1.Aðu;Oca.73;18;0;Oca.87;Oca.84;2.Oca;2.Þub;Þub.51;Mar.43;Þub.99
F1;3.11.2018;RC Strasbourg Alsace;Toulouse Football Club;1;1;D;0;0;D;18;5;2;2;8;4;10;3;2;1;0;0;Oca.85;3.Haz;Nis.33;Oca.91;3.Haz;4;2.May;3.Nis;3.Tem;Oca.91;Mar.75;Nis.21;Oca.88;3.Haz;4;Oca.91;3.May;4.Mar;36;2.May;Oca.92;Mar.75;Mar.55;Nis.33;4.May;34;2.May;Oca.96;1.Eyl;Oca.84;17;-0.25;1.Tem;Oca.67;Þub.37;Þub.28;Oca.99;Mar.59;4.Aðu
F1;4.11.2018;Montpellier HSC;Olympique de Marseille;3;0;H;0;0;D;14;11;6;2;12;14;2;6;0;3;0;0;3;3.Þub;2.May;Þub.95;3.Mar;Þub.45;Þub.95;3.Þub;2.May;3.Mar;Mar.29;Þub.56;Þub.88;3.Þub;2.May;3;3.Þub;Þub.55;38;3.May;Þub.93;Mar.32;Mar.22;2.Haz;2.May;36;2.Mar;Þub.18;Oca.74;Oca.68;19;0;Þub.15;2.Eyl;Oca.83;Oca.78;Mar.18;Mar.41;Þub.39
F1;4.11.2018;FC Nantes;En Avant de Guingamp;5;0;H;1;0;H;19;4;10;0;10;13;8;5;0;2;0;0;Oca.83;3.May;4.May;Oca.78;3.Haz;Nis.75;Oca.85;Mar.45;Nis.55;Oca.86;Mar.56;Nis.79;Oca.83;3.Nis;4.May;1.Aðu;3.May;5;37;Oca.91;Oca.84;3.Haz;Mar.45;5;4.Haz;34;Þub.25;Þub.16;Oca.75;Oca.69;18;-0.75;Þub.15;2.Kas;1.Aðu;Oca.77;Oca.78;Mar.34;6.Tem
F1;4.11.2018;AS Saint-Étienne;Angers SCO;4;3;H;2;2;D;18;10;9;6;8;10;9;5;1;1;0;0;Oca.95;3.Mar;4.Þub;2;3.Nis;3.Eyl;2.May;Mar.35;3.Aðu;2;Mar.58;4.Haz;2;3.May;3.Tem;2;3.Nis;4;36;2.Ara;2.Oca;Mar.59;Mar.41;4.Þub;Mar.88;34;2.Ara;2.Nis;Oca.85;Oca.77;18;-0.25;Oca.76;Oca.73;Þub.25;Þub.18;Oca.83;Mar.54;5.Haz
F1;9.11.2018;LOSC Lille;RC Strasbourg Alsace;0;0;D;0;0;D;22;4;8;1;9;14;7;0;0;2;0;0;Oca.72;Mar.75;5;Oca.75;3.Haz;5;1.Aðu;3.Haz;4.May;Oca.74;Mar.76;May.36;Oca.73;3.Tem;4.Aðu;Oca.73;3.Haz;5.Nis;38;1.Aðu;Oca.74;Mar.85;Mar.65;5.Nis;5.Þub;36;Þub.21;2.Kas;Oca.83;Oca.72;21;-1;2.May;Þub.38;1.Tem;Oca.61;Oca.74;Mar.61;May.67
F1;10.11.2018;Angers SCO;Montpellier HSC;1;0;H;0;0;D;10;10;3;3;16;13;5;3;1;2;0;0;3;3.Oca;2.Haz;2.Eyl;3.Oca;2.Haz;2.Eyl;3.May;Þub.65;Þub.88;Mar.22;Þub.73;2.Eyl;3.Oca;Þub.55;3;3;2.Tem;38;3.May;2.Eyl;Mar.22;3.Tem;Þub.75;Þub.63;34;Þub.65;Þub.52;Oca.57;Oca.51;19;0;2.Tem;2.Oca;Oca.91;Oca.84;Þub.86;3.Haz;Þub.87
F1;10.11.2018;En Avant de Guingamp;Olympique Lyonnais;2;4;A;1;0;H;9;19;2;6;13;18;6;0;1;2;0;0;5;4;Oca.66;May.25;4;Oca.65;5.Oca;3.Eyl;Oca.67;May.16;4.Oca;Oca.71;4.May;3.Eyl;Oca.73;5;4;1.Tem;38;May.25;Nis.93;Nis.15;Mar.94;Oca.75;Oca.69;35;Oca.76;1.Tem;Þub.25;Þub.14;22;1;Oca.76;Oca.71;Þub.25;Þub.18;5.Haz;Mar.88;Oca.75
F1;10.11.2018;Nîmes Olympique;OGC Nice;0;1;A;0;0;D;8;13;3;8;11;16;4;6;4;5;2;0;2.Mar;Mar.25;Mar.25;Þub.45;Mar.25;3;Þub.45;3.Mar;Þub.95;Þub.51;Mar.42;Þub.99;Þub.45;3.Mar;Þub.88;2.May;3.Mar;3;38;Þub.55;Þub.44;Mar.42;3.Mar;Mar.25;Þub.95;36;2.Haz;2;Oca.89;1.Aðu;19;0;1.Aðu;Oca.75;2.Þub;2.Ara;Þub.38;Mar.39;Mar.22
F1;10.11.2018;AS Saint-Étienne;Stade de Reims;2;0;H;2;0;H;14;14;5;3;10;21;5;6;3;1;0;0;1.Aðu;3.May;Nis.75;Oca.83;3.May;4.May;1.Eyl;3.May;4.Oca;Oca.84;Mar.72;Nis.66;Oca.83;3.Haz;4.Þub;Oca.85;3.May;Nis.75;38;Oca.91;Oca.84;Mar.72;Mar.52;Nis.75;Nis.49;36;Þub.16;2.Tem;1.Aðu;Oca.75;19;-0.75;Þub.17;2.Kas;Oca.85;Oca.77;Oca.88;Mar.51;Nis.74
F1;10.11.2018;Toulouse Football Club;Amiens SC;0;1;A;0;1;A;23;7;6;2;11;15;7;3;3;1;0;0;Þub.14;3.Þub;3.Haz;Þub.15;3.Þub;3.Tem;2.Þub;Mar.15;3.Haz;Þub.24;Mar.19;Mar.76;2.Þub;3.Oca;3.May;2.Þub;3.Þub;3.Tem;38;Þub.25;Þub.17;3.Mar;Mar.17;3.Eyl;Mar.65;35;Þub.45;Þub.32;Oca.66;1.Haz;19;-0.25;Oca.91;Oca.86;2.Aðu;2;Þub.35;3.Kas;3.Haz
F1;11.11.2018;FC Girondins de Bordeaux;Stade Malherbe Caen;0;0;D;0;0;D;16;9;6;1;12;14;3;6;4;3;0;0;Oca.85;3.May;4.May;Oca.83;3.May;4.Haz;1.Aðu;3.May;4.Tem;Oca.85;Mar.65;Nis.69;1.Aðu;3.May;4.May;1.Aðu;3.May;5;38;Oca.91;Oca.83;Mar.65;Mar.48;5;Nis.61;35;Þub.38;Þub.26;1.Tem;Oca.63;19;-0.75;Þub.17;2.Oca;Oca.85;Oca.77;Oca.71;Mar.83;May.49
F1;11.11.2018;Olympique de Marseille;Dijon FCO;2;0;H;1;0;H;16;9;3;3;9;17;10;4;0;2;0;0;Oca.33;Nis.75;11;Oca.35;5;Eyl.25;Oca.35;5.Mar;8;Oca.37;May.32;Aðu.79;Oca.35;May.25;8;Oca.33;May.25;9.May;34;Oca.38;Oca.36;5.Nis;May.13;11;Aðu.45;31;Oca.58;Oca.54;Þub.63;Þub.44;19;-1.5;2.Aðu;2.Þub;Oca.89;Oca.84;Oca.32;May.64;Eki.36
F1;11.11.2018;AS Monaco;Paris Saint-Germain;0;4;A;0;2;A;15;14;2;9;15;10;6;9;0;0;0;0;11;6.May;Oca.25;11.May;7;Oca.22;11.May;7;Oca.22;Eyl.97;Tem.63;Oca.24;11;7.May;1.Þub;9;7.May;Oca.22;38;14;Eki.67;Tem.75;7.Nis;Oca.26;Oca.23;31;Oca.37;Oca.33;3.May;Mar.24;20;2;Oca.96;Oca.91;2.Oca;Oca.95;14.85;Aðu.36;Oca.18
F1;11.11.2018;Stade Rennais FC;FC Nantes;1;1;D;1;1;D;14;7;4;3;15;17;8;4;4;3;0;0;Þub.14;3.Mar;3.Haz;Þub.15;3.Þub;3.Tem;2.Oca;Mar.25;Mar.65;Þub.16;Mar.21;Mar.99;2.Þub;3.Oca;3.May;Þub.15;Mar.25;Mar.75;37;Þub.25;Þub.15;Mar.35;Mar.23;Mar.99;Mar.67;36;2.Þub;2.Ara;Oca.77;Oca.71;19;-0.25;Oca.88;Oca.82;2.Kas;2.May;Þub.36;Mar.18;Mar.49
F1;23.11.2018;Olympique Lyonnais;AS Saint-Étienne;1;0;H;0;0;D;13;16;1;3;10;16;6;8;1;2;1;0;Oca.57;4.Þub;May.75;1.Haz;4.Þub;May.25;Oca.65;3.Aðu;5.Nis;Oca.63;Nis.22;May.54;1.Haz;4;May.25;1.Haz;Nis.33;5.Nis;38;Oca.66;Oca.61;Nis.45;Nis.18;May.75;May.18;35;Oca.57;Oca.52;Þub.65;Þub.49;24;-1;2.Tem;2.Þub;1.Eyl;Oca.83;Oca.62;4.Aðu;May.96
F1;24.11.2018;Stade Malherbe Caen;AS Monaco;0;1;A;0;0;D;9;10;1;4;16;20;7;4;2;3;0;0;Mar.25;Mar.25;2.Mar;3.Oca;Mar.25;2.Nis;3.Þub;Mar.15;Þub.35;Mar.22;Mar.27;Þub.45;3.Oca;3.Þub;Þub.35;Mar.25;3.Þub;Þub.38;38;3.Mar;Mar.15;Mar.35;Mar.21;Þub.45;Þub.37;36;Þub.35;Þub.21;Oca.71;Oca.66;20;0.25;Oca.89;Oca.84;2.Aðu;2.Þub;3.Mar;Mar.25;Þub.58
F1;24.11.2018;Dijon FCO;FC Girondins de Bordeaux;0;0;D;0;0;D;14;11;4;0;18;12;6;6;2;1;0;0;Þub.87;Mar.25;Þub.54;2.Aðu;3.Nis;2.May;2.Aðu;3.Mar;Þub.55;Þub.86;Mar.41;Þub.62;2.Aðu;3.Nis;Þub.45;Þub.88;3.Mar;Þub.55;38;Þub.92;Þub.82;Mar.45;3.Mar;Þub.65;Þub.53;36;2.Þub;Oca.95;Oca.92;Oca.85;20;0.25;Oca.75;Oca.72;Þub.25;Þub.18;3.Tem;Mar.17;Þub.61
F1;24.11.2018;FC Nantes;Angers SCO;1;1;D;0;1;A;24;7;8;1;13;12;8;2;2;3;0;0;2;3.Þub;4.Þub;Oca.95;3.Mar;Nis.33;Oca.95;Mar.35;Nis.15;Oca.99;Mar.44;4.Mar;Oca.95;3.Mar;4;Oca.95;3.Nis;Nis.33;38;2;Oca.96;Mar.45;Mar.32;4.May;Nis.18;35;Þub.38;Þub.27;1.Tem;Oca.62;20;-0.25;Oca.72;Oca.69;Þub.31;Þub.22;Þub.22;3.Þub;Mar.82
F1;24.11.2018;Paris Saint-Germain;Toulouse Football Club;1;0;H;1;0;H;9;11;2;3;12;9;7;6;0;0;0;0;Oca.14;9;15;Oca.14;Aðu.75;17.May;Oca.15;8;17;Oca.13;Eyl.14;19.Aðu;1.Ara;8.May;19;Oca.13;9.May;18;38;Oca.18;Oca.14;9.May;Aðu.53;21;17.28;33;1.Nis;Oca.33;3.May;Mar.23;21;-2;Oca.75;Oca.69;Þub.28;Þub.21;1.Ara;Eyl.38;22.24
F1;24.11.2018;Stade de Reims;En Avant de Guingamp;2;1;H;1;0;H;10;6;3;4;12;10;5;2;1;4;0;0;2;3.Þub;4.Þub;Oca.95;Mar.25;4.Nis;2;Mar.15;4.Þub;2.May;Mar.22;Nis.37;Oca.95;3.Oca;Nis.33;2;3.Þub;Nis.33;38;2.Haz;Oca.99;3.Mar;Mar.19;Nis.56;Nis.25;34;Þub.66;Þub.53;Oca.55;Oca.51;20;-0.25;Oca.75;Oca.71;Þub.28;Þub.19;2.Mar;Mar.17;4.Haz
F1;24.11.2018;RC Strasbourg Alsace;Nîmes Olympique;0;1;A;0;0;D;12;14;4;3;12;8;7;8;3;1;1;0;2.Oca;3.Nis;3.Haz;2.Oca;3.Nis;3.Haz;2.Oca;Mar.35;3.Haz;Þub.14;Mar.39;Mar.81;2.May;3.Nis;3.Haz;2.Oca;3.Nis;3.Tem;38;Þub.15;2.Eyl;3.May;Mar.36;3.Eyl;Mar.66;36;2.Haz;Oca.99;1.Eyl;Oca.81;20;-0.25;Oca.85;1.Aðu;2.Ara;2.Tem;Þub.25;Mar.23;Mar.69
F1;25.11.2018;Amiens SC;Olympique de Marseille;1;3;A;1;1;D;9;21;3;9;14;11;5;8;2;2;0;0;4.Haz;Mar.75;Oca.75;Nis.75;3.May;1.Aðu;4.May;3.Haz;1.Aðu;Nis.54;Mar.71;Oca.86;4.May;3.May;Oca.78;4.Aðu;3.Haz;1.Aðu;38;4.Aðu;Nis.52;Mar.75;Mar.59;Oca.86;Oca.81;36;2.Aðu;Oca.97;1.Eyl;Oca.83;20;0.75;Oca.85;Oca.81;2.Kas;2.Haz;Nis.85;Mar.47;Oca.88
F1;25.11.2018;Montpellier HSC;Stade Rennais FC;2;2;D;1;1;D;15;16;4;7;13;16;2;5;3;1;0;0;2.Mar;3;3.Haz;2.Mar;3;3.May;Þub.25;3.May;3.Haz;Þub.28;3.Þub;Mar.64;2.Þub;3.Oca;3.May;Þub.25;3.Oca;3.Tem;38;Þub.35;Þub.25;3.Þub;3.Tem;Mar.75;Mar.53;34;2.Tem;Þub.53;Oca.56;Oca.51;20;-0.25;Oca.95;1.Eyl;2.Oca;Oca.95;Þub.47;Þub.99;3.May
F1;25.11.2018;OGC Nice;LOSC Lille;2;0;H;1;0;H;11;9;4;2;10;18;4;12;1;4;0;0;2.Haz;3.Oca;3;2.Tem;3.Þub;Þub.75;Þub.65;Mar.15;Þub.85;2.Tem;Mar.19;Þub.93;Þub.55;3.Þub;2.Aðu;Þub.63;3.Þub;Þub.88;38;Þub.85;Þub.65;3.Mar;Mar.15;3;Þub.81;35;2.Mar;Þub.19;Oca.72;Oca.66;20;0;Oca.98;Oca.86;2.Haz;Oca.99;Þub.43;Mar.13;Mar.41
F1;30.11.2018;AS Saint-Étienne;FC Nantes;3;0;H;0;0;D;16;7;4;1;16;17;8;1;1;2;0;0;2.Nis;3.Nis;Mar.75;2.May;3.Mar;3.Eyl;2;3.Mar;4;2.Ara;Mar.34;Mar.92;2.May;Mar.25;3.Aðu;2.May;3.Nis;3.Eyl;38;Þub.15;2.Tem;Mar.47;3.Mar;4.May;3.Aðu;36;Þub.25;Þub.15;Oca.76;1.Tem;20;-0.25;Oca.81;Oca.77;2.Þub;2.Ara;2.Þub;Mar.48;4.Eyl
F1;1.12.2018;Angers SCO;Stade Malherbe Caen;1;1;D;0;0;D;11;8;4;3;15;8;6;2;1;2;0;0;Oca.72;Mar.75;5;Oca.78;3.May;5;Oca.85;3.May;4.Nis;Oca.77;Mar.77;5.Tem;1.Tem;3.Haz;May.25;Oca.75;3.May;5.May;38;Oca.85;Oca.76;Mar.77;Mar.56;5.May;Nis.97;34;Þub.45;Þub.32;Oca.65;Oca.59;21;-1;Þub.63;Þub.49;Oca.65;Oca.54;Oca.95;Mar.19;Nis.97
F1;1.12.2018;En Avant de Guingamp;OGC Nice;0;0;D;0;0;D;12;10;2;1;6;11;4;1;1;1;0;0;2.Tem;3.Þub;Þub.75;2.Aðu;3.Oca;2.Tem;3.Oca;3.Þub;2.Nis;Þub.77;Mar.24;Þub.82;2.Tem;3.Oca;2.Tem;Þub.75;Mar.13;2.Aðu;38;3.Oca;Þub.73;Mar.26;Mar.15;Þub.85;Þub.73;34;Þub.35;Þub.26;Oca.68;Oca.62;20;0;2.Oca;Oca.92;Oca.99;Oca.93;3.Haz;Mar.24;Þub.57
F1;1.12.2018;LOSC Lille;Olympique Lyonnais;2;2;D;2;0;H;13;18;6;5;14;8;4;6;2;1;0;0;Þub.75;3.Mar;2.Haz;Þub.85;3.Nis;Þub.45;2.Tem;3.Nis;Þub.55;Þub.79;Mar.43;Þub.67;2.Tem;3.Mar;2.Haz;Þub.75;3.Nis;2.Haz;37;Þub.85;Þub.76;3.May;Mar.36;Þub.67;Þub.55;35;Oca.85;1.Aðu;2.Aðu;2.Oca;20;0.25;Oca.72;Oca.69;Þub.29;Þub.22;Mar.13;3.May;Þub.38
F1;1.12.2018;AS Monaco;Montpellier HSC;1;2;A;1;0;H;13;15;2;3;6;20;4;3;0;0;0;0;Þub.54;3.Mar;2.Aðu;2.Tem;3.Oca;2.Aðu;2.Tem;3.Þub;2.Tem;2.Tem;Mar.41;Þub.77;Þub.62;Mar.25;2.Tem;2.Tem;Mar.25;2.Aðu;38;Þub.75;Þub.66;Mar.41;Mar.25;Þub.84;Þub.73;35;Þub.25;Þub.13;Oca.78;1.Tem;20;-0.25;Þub.35;Þub.26;Oca.72;Oca.67;2.Aðu;Mar.29;Þub.75
F1;1.12.2018;Nîmes Olympique;Amiens SC;3;0;H;1;0;H;13;9;7;2;10;12;5;2;1;4;0;0;1.Eyl;3.Haz;4.Þub;2;3.Mar;4;2.May;3.Mar;3.Aðu;Oca.97;Mar.47;Nis.31;Oca.91;3.Nis;4.Þub;Oca.95;3.Nis;4.Þub;38;2.May;Oca.96;3.Haz;Mar.37;Nis.31;4.Tem;36;2.Þub;2.Kas;1.Aðu;Oca.72;20;-0.25;Oca.72;Oca.69;Þub.31;Þub.23;Oca.84;Mar.54;Nis.95
F1;2.12.2018;FC Girondins de Bordeaux;Paris Saint-Germain;2;2;D;0;1;A;18;9;4;2;12;12;4;4;1;2;0;0;10;5.May;Oca.28;Eyl.25;May.75;1.Mar;9.Mar;5.Tem;1.Mar;Aðu.86;6.Þub;Oca.32;10;5.May;Oca.29;11;May.75;Oca.29;38;11;Aðu.89;6.May;May.69;Oca.35;Oca.31;33;1.May;Oca.45;Þub.88;Þub.69;22;1.May;2.May;Oca.99;Oca.93;Oca.86;Eki.42;May.74;Oca.31
F1;2.12.2018;Olympique de Marseille;Stade de Reims;0;0;D;0;0;D;16;12;5;4;16;12;13;1;2;1;0;0;1.Nis;Nis.75;7.May;1.Nis;Nis.75;Aðu.25;1.Nis;4.Aðu;7.Haz;Oca.44;Nis.63;Aðu.33;1.Nis;4.May;8;1.Nis;Nis.75;8.May;38;Oca.45;Oca.41;5;4.Haz;Aðu.65;Tem.92;36;Oca.85;Oca.76;2.Ara;2.May;22;-1;Oca.71;Oca.67;2.Mar;Þub.23;Oca.53;4.Þub;Tem.71
F1;2.12.2018;Stade Rennais FC;RC Strasbourg Alsace;1;4;A;1;2;A;12;14;2;8;8;10;10;3;3;1;0;0;1.Tem;Mar.75;5;Oca.75;3.Haz;5;1.Aðu;3.Haz;4.May;Oca.71;4.Aðu;5;Oca.65;3.Eyl;5;Oca.73;Mar.75;5.Þub;38;1.Aðu;Oca.71;4.Aðu;Mar.82;May.25;Nis.83;36;2.Mar;Oca.96;Oca.92;Oca.83;20;-1;Þub.41;Þub.31;Oca.75;Oca.63;Oca.72;3.Aðu;May.39
F1;2.12.2018;Toulouse Football Club;Dijon FCO;2;2;D;0;1;A;12;14;3;5;12;17;2;5;1;3;1;0;2;3.Nis;Mar.75;2.Oca;3.Mar;Mar.75;2.May;Mar.35;3.Tem;2.Ara;Mar.47;Mar.77;2.May;3.Mar;3.Tem;2.May;3.Nis;3.Aðu;38;Þub.15;2.Tem;3.May;Mar.38;Mar.85;Mar.68;36;Þub.16;2.Tem;Oca.81;Oca.75;20;-0.25;Oca.82;Oca.78;Þub.15;2.Eyl;Oca.98;Mar.57;Nis.13
F1;4.12.2018;Amiens SC;AS Monaco;0;2;A;0;1;A;15;6;2;4;21;17;5;2;2;3;1;0;2.Eyl;3.Mar;Þub.45;Þub.95;3.Oca;Þub.55;Þub.85;3.Þub;Þub.55;3.Oca;3.Þub;Þub.63;2.Eyl;3.Oca;Þub.55;3;3.Þub;Þub.55;38;3.Þub;2.Eyl;Mar.31;3.Þub;Þub.65;Þub.55;35;2.Mar;Þub.19;Oca.72;Oca.67;21;0.25;Oca.77;Oca.72;Þub.25;Þub.18;2.Eyl;Mar.23;2.Tem
F1;4.12.2018;Montpellier HSC;LOSC Lille;0;1;A;0;1;A;16;13;4;6;15;10;8;8;2;2;0;0;2.Oca;3.Þub;Mar.75;Þub.15;3.Þub;3.Tem;Þub.15;Mar.15;Mar.65;Þub.19;Mar.28;Mar.78;2.Oca;3.Þub;3.Tem;Þub.15;3.Þub;3.Aðu;38;2.Mar;Þub.16;Mar.28;Mar.18;Mar.81;Mar.65;33;Þub.45;Þub.35;Oca.64;Oca.58;21;-0.25;1.Eyl;Oca.85;2.Tem;2.Oca;Þub.22;Mar.26;Mar.71
