Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR;B365H;B365D;B365A;BWH;BWD;BWA;IWH;IWD;IWA;PSH;PSD;PSA;WHH;WHD;WHA;VCH;VCD;VCA;Bb1X2;BbMxH;BbAvH;BbMxD;BbAvD;BbMxA;BbAvA;BbOU;BbMx>2.5;BbAv>2.5;BbMx<2.5;BbAv<2.5;BbAH;BbAHh;BbMxAHH;BbAvAHH;BbMxAHA;BbAvAHA;PSCH;PSCD;PSCA
I1;29.12.2018;Genoa;Fiorentina;0;0;D;0;0;D;7;8;3;6;21;8;7;3;2;1;0;0;Þub.54;Mar.25;2.Tem;2.Tem;3.Oca;Þub.65;2.Tem;3.Þub;2.Tem;Þub.82;Mar.24;Þub.77;Þub.75;3.Oca;Þub.75;Þub.75;Mar.13;2.Aðu;37;Þub.82;Þub.72;3.Mar;3.Þub;Þub.82;Þub.73;35;Þub.15;2.Haz;Oca.81;Oca.76;20;-0.25;Þub.42;Þub.32;Oca.68;Oca.65;Þub.66;3.Þub;Þub.97
I1;29.12.2018;Juventus;Sampdoria;2;1;H;1;1;D;15;7;8;3;13;16;6;3;2;2;0;0;1.Þub;6.May;13;1.Þub;Haz.25;13;Oca.27;5.Aðu;10.May;Oca.22;Haz.46;15.91;1.Þub;6.May;17;1.Þub;6.May;19;37;Oca.27;Oca.22;7;Haz.31;19;14.77;34;Oca.67;Oca.61;Þub.45;2.Mar;22;-2;2.Mar;2.Þub;Oca.77;1.Tem;1.Þub;7.Haz;17.17
I1;29.12.2018;Lazio;Torino;1;1;D;0;1;A;10;7;5;6;20;22;7;3;4;4;1;1;Oca.75;3.Haz;4.Haz;Oca.72;3.Tem;4.May;Oca.77;Mar.75;Nis.55;Oca.79;Mar.77;Nis.85;Oca.75;3.Tem;4.Aðu;Oca.75;3.Tem;5;37;Oca.81;Oca.76;3.Eyl;Mar.75;5;Nis.66;35;Oca.82;Oca.77;Þub.15;2.May;21;-1;Þub.45;Þub.39;Oca.65;Oca.61;Oca.65;Mar.88;6.Nis
I1;29.12.2018;Milan;Spal;2;1;H;1;1;D;11;9;6;4;15;10;11;2;4;2;1;0;1.May;4;7;1.May;4.Oca;Haz.25;1.May;4.Þub;6.Haz;Oca.51;Nis.38;Tem.14;1.May;4.Þub;7;1.May;4.Þub;7.May;37;Oca.54;Oca.51;4.Haz;Nis.23;7.May;Haz.79;35;Oca.87;Oca.81;2.Tem;2;23;-1;1.Eyl;Oca.85;2.Tem;2.Oca;Oca.47;Nis.15;Aðu.97
I1;29.12.2018;Napoli;Bologna;3;2;H;1;1;D;14;10;9;4;14;10;6;5;2;2;0;0;Oca.28;5.May;10;Oca.25;5.May;11;Oca.25;6.Oca;11;Oca.27;May.97;12.Eyl;Oca.24;5.Aðu;15;Oca.25;May.75;15;37;1.Mar;Oca.26;Haz.25;May.73;15;Ara.25;35;Oca.62;Oca.56;2.May;Þub.39;23;-1.5;Oca.87;1.Aðu;Þub.13;2.Tem;Oca.26;6.Tem;Ara.79
I1;29.12.2018;Parma;Roma;0;2;A;0;0;D;3;19;2;8;7;11;2;7;1;1;0;0;Nis.75;3.Aðu;1.Tem;4.May;3.Haz;Oca.75;4.Þub;3.Tem;Oca.85;Nis.91;Mar.86;Oca.77;5;3.Tem;Oca.73;May.25;3.Aðu;1.Tem;37;May.25;4.Tem;Mar.95;Mar.77;Oca.85;Oca.75;35;Oca.82;Oca.76;Þub.13;2.Haz;22;1;Oca.68;Oca.64;Þub.45;Þub.33;May.75;Nis.23;Oca.61
I1;29.12.2018;Sassuolo;Atalanta;2;6;A;0;2;A;13;13;8;9;10;10;1;8;1;2;0;0;3.Nis;3.May;2.Nis;3.Þub;3.Nis;Þub.15;Mar.25;3.Mar;Þub.25;3.May;Mar.58;Þub.17;3.Nis;3.Nis;Þub.15;3.Haz;3.May;2.Oca;37;3.Haz;Mar.38;3.Tem;3.May;Þub.25;Þub.14;35;1.Aðu;Oca.74;Þub.21;2.Eyl;20;0.5;1.Aðu;Oca.74;Þub.25;Þub.15;Mar.17;Mar.57;Þub.33
I1;29.12.2018;Udinese;Cagliari;2;0;H;1;0;H;19;4;7;1;11;15;6;6;3;2;1;1;2.Mar;3.Oca;3.Þub;Þub.35;3;3.Þub;Þub.45;3.May;3.Þub;Þub.52;3.Tem;Mar.32;Þub.45;3;Mar.25;2.May;3;3.Mar;37;Þub.52;Þub.44;Mar.16;3.Haz;Mar.45;Mar.23;34;Þub.45;Þub.32;Oca.66;1.Haz;20;-0.25;Þub.13;2.Tem;Oca.85;Oca.82;Þub.66;3;Mar.18
I1;19.01.2019;Inter;Sassuolo;0;0;D;0;0;D;8;11;4;6;16;16;11;0;1;3;0;0;1.Nis;Nis.75;8;Oca.42;Nis.75;7.May;Oca.42;Nis.75;7.Þub;Oca.43;Nis.86;Tem.84;1.Nis;4.Haz;8.May;1.Nis;4.Aðu;7.May;37;Oca.45;Oca.42;May.25;Nis.75;8.Haz;Tem.61;36;Oca.68;Oca.64;Þub.36;Þub.25;24;-1.5;Þub.23;Þub.18;Oca.76;Oca.72;Oca.44;Nis.61;Aðu.14
I1;19.01.2019;Roma;Torino;3;2;H;2;0;H;11;8;9;3;17;17;6;3;2;3;0;0;1.Haz;4;May.75;Oca.65;3.Aðu;5.May;Oca.65;4.Oca;5;Oca.65;Nis.16;May.47;Oca.62;4;5.May;1.Haz;4.Oca;May.75;37;Oca.68;Oca.64;Nis.25;4.May;May.75;May.22;36;Oca.68;Oca.63;Þub.36;Þub.27;24;-1;Þub.13;2.Aðu;Oca.85;Oca.79;Oca.64;4.Eyl;May.68
I1;19.01.2019;Udinese;Parma;1;2;A;0;1;A;17;7;9;4;17;15;8;2;3;1;0;0;2.Oca;3.Oca;4;2.Oca;3.Þub;3.Eyl;2.Oca;3.Þub;3.Aðu;Þub.15;Mar.19;4.May;2.Oca;3.Oca;4;Þub.15;3.Oca;4;37;Þub.17;2.Kas;Mar.35;Mar.17;4.May;Mar.89;36;Þub.45;Þub.33;Oca.65;1.Haz;21;-0.5;Þub.17;2.Oca;Oca.82;Oca.77;Þub.18;Mar.13;4.May
I1;20.01.2019;Cagliari;Empoli;2;2;D;1;0;H;13;9;3;4;11;10;4;7;0;0;0;0;2;3.May;3.Aðu;Oca.95;3.May;3.Eyl;2;Mar.55;3.Tem;2.Mar;Mar.68;Mar.81;Oca.85;Mar.25;3.May;2;3.May;3.Eyl;37;2.Haz;2;3.Tem;Mar.54;3.Eyl;Mar.73;36;1.Eyl;Oca.84;2.May;Oca.97;21;-0.5;2.May;2;Oca.92;Oca.87;2.Oca;Mar.56;4.May
I1;20.01.2019;Fiorentina;Sampdoria;3;3;D;1;1;D;8;9;4;5;15;22;4;7;6;4;1;0;1.Aðu;3.Haz;4.May;1.Aðu;3.Tem;4.May;1.Aðu;3.Tem;4.May;Oca.83;Mar.79;Nis.59;1.Tem;3.Nis;4.Þub;Oca.83;3.May;Nis.75;37;Oca.87;Oca.81;Mar.85;Mar.67;Nis.78;Nis.49;36;Oca.95;Oca.89;2;Oca.91;23;-1;Þub.61;Þub.51;1.Haz;Oca.55;Oca.84;Mar.63;Nis.79
I1;20.01.2019;Frosinone;Atalanta;0;5;A;0;2;A;5;14;3;8;12;11;4;8;2;0;0;0;8.May;4.May;1.Nis;Haz.75;Nis.75;Oca.45;7.Þub;Nis.75;Oca.42;Tem.17;5;Oca.44;7;Nis.33;Oca.33;7.May;4.Aðu;1.Nis;37;8.May;Tem.26;5.May;Nis.75;Oca.47;Oca.42;36;Oca.72;Oca.65;Þub.32;Þub.23;24;1.May;Oca.76;Oca.72;Þub.24;Þub.18;Tem.56;Nis.62;Oca.47
I1;20.01.2019;Napoli;Lazio;2;1;H;2;0;H;17;13;13;9;6;12;7;8;1;5;0;1;1.Eyl;3.Haz;4;1.Eyl;3.Tem;4;1.Eyl;3.Haz;4.May;Oca.95;3.Haz;Nis.22;1.Aðu;Mar.25;3.Aðu;1.Eyl;3.May;Nis.33;37;Oca.97;Oca.91;Mar.71;Mar.58;Nis.33;4.Oca;36;Oca.88;Oca.79;Þub.15;2.Þub;22;-1;2.Aðu;Þub.69;Oca.55;Oca.49;Þub.15;Mar.39;Mar.77
I1;20.01.2019;Spal;Bologna;1;1;D;0;1;A;13;12;9;6;13;18;7;7;2;3;0;0;2.May;3.Oca;3.Oca;2.May;3.Oca;3.Oca;2.May;Þub.95;3.Þub;Þub.52;3.Mar;Mar.37;2.Mar;2.Aðu;3;Þub.55;2.Eyl;3.Mar;37;Þub.55;2.May;3.Oca;Þub.98;Mar.37;3.Þub;35;2.Tem;Þub.57;Oca.55;1.May;21;-0.25;Þub.17;2.Ara;Oca.82;Oca.78;Þub.53;Þub.99;Mar.39
I1;21.01.2019;Genoa;Milan;0;2;A;0;0;D;13;9;7;7;14;17;5;6;3;3;0;0;3.Þub;3.Þub;Þub.37;3.Nis;3.Þub;Þub.25;Mar.25;Mar.15;Þub.35;Mar.43;3.Kas;Þub.42;3.Oca;Þub.88;2.Þub;3.Mar;Mar.13;2.Nis;35;Mar.43;Mar.31;Mar.25;3.Ara;Þub.44;Þub.35;34;Þub.22;2.Kas;1.Aðu;Oca.72;20;0;Þub.38;Þub.31;1.Tem;Oca.65;Mar.29;Mar.18;Þub.46
I1;21.01.2019;Juventus;Chievo Verona;3;0;H;2;0;H;19;7;11;3;10;7;12;5;1;2;0;0;1.Kas;10;21;1.Eyl;Eyl.75;34;1.Ara;8.May;24;1.Oca;Eki.43;33.98;1.Nis;8.May;23;1.Oca;9.May;41;36;Oca.14;1.Oca;Kas.25;Eyl.62;41;28.53;34;Oca.55;1.May;2.Tem;Þub.55;23;-2.5;Þub.17;2.Oca;Oca.84;Oca.77;1.Oca;Eki.68;30.99
I1;26.01.2019;Milan;Napoli;0;0;D;0;0;D;12;14;7;8;7;11;6;8;1;3;0;1;Mar.75;3.May;2;Mar.75;3.May;2;Mar.65;Mar.45;2.May;Mar.78;Mar.65;2.May;3.Tem;3.May;2.May;3.Eyl;3.Nis;2.May;37;3.Eyl;Mar.69;Mar.66;Mar.49;2.Kas;2.Nis;36;2;Oca.91;Oca.98;1.Eyl;21;0.25;Þub.18;2.Ara;Oca.81;Oca.77;Mar.58;Mar.22;2.Mar
I1;26.01.2019;Sampdoria;Udinese;4;0;H;1;0;H;14;6;9;0;14;13;1;1;2;4;0;0;Oca.83;3.May;Nis.75;Oca.87;3.May;Nis.33;Oca.83;3.May;4.May;Oca.84;Mar.64;Nis.78;1.Aðu;3.May;Nis.75;Oca.83;3.Nis;5;37;Oca.88;Oca.84;Mar.65;Mar.51;5;Nis.56;36;Þub.13;2.May;Oca.85;Oca.76;22;-1;Þub.69;Þub.61;Oca.56;Oca.51;Oca.93;Mar.35;Nis.71
I1;26.01.2019;Sassuolo;Cagliari;3;0;H;2;0;H;11;7;9;3;14;17;4;12;1;1;0;0;2;3.Mar;4;2.May;3.Mar;3.Eyl;2;3.Mar;3.Eyl;2.Eyl;Mar.35;4;2.May;Mar.25;4;2.May;3.Mar;4.Þub;37;2.Oca;2.Nis;Mar.45;Mar.29;4.Þub;Mar.95;36;2.Þub;2.Eyl;Oca.81;Oca.74;21;-0.5;2.Eyl;2.Mar;Oca.88;Oca.84;2.May;Mar.49;Mar.99
I1;27.01.2019;Atalanta;Roma;3;3;D;1;3;A;14;7;6;5;7;13;9;2;0;3;0;0;Þub.15;3.Haz;Mar.25;2.Þub;3.Haz;3.Oca;Þub.15;3.Tem;3.Þub;Þub.18;Mar.75;Mar.32;2.Þub;3.Haz;3.Þub;Þub.15;3.Haz;3.Nis;37;Þub.22;Þub.17;3.Aðu;Mar.63;3.Nis;Mar.23;35;Oca.61;Oca.57;2.May;2.Nis;21;-0.5;Þub.22;Þub.15;Oca.79;Oca.74;2.Þub;4.Mar;Mar.54
I1;27.01.2019;Bologna;Frosinone;0;4;A;0;2;A;8;4;2;4;15;13;9;2;3;4;1;0;Oca.65;Mar.75;5.May;Oca.67;3.Tem;5.May;Oca.65;3.Tem;5.Aðu;Oca.65;Mar.92;6;Oca.63;Mar.75;5.Aðu;Oca.65;3.May;Haz.25;37;Oca.72;Oca.66;Mar.94;Mar.73;Haz.25;May.69;36;Þub.35;Þub.25;Oca.69;Oca.64;23;-1;Þub.33;Þub.24;Oca.76;Oca.68;Oca.62;Mar.72;7.Mar
I1;27.01.2019;Chievo Verona;Fiorentina;3;4;A;1;2;A;14;11;8;7;19;18;7;5;3;1;0;1;4.May;3.May;Oca.83;Nis.75;3.Nis;Oca.83;4.Tem;Mar.45;Oca.83;Nis.95;Mar.52;Oca.85;4.Aðu;3.Nis;Oca.83;5.Þub;3.Nis;1.Aðu;37;5.Þub;Nis.81;3.Haz;3.Nis;Oca.89;Oca.84;36;Þub.25;Þub.16;Oca.74;Oca.69;21;0.5;2.Kas;2.May;Oca.85;Oca.82;5.May;Mar.37;Oca.88
I1;27.01.2019;Lazio;Juventus;1;2;A;0;0;D;11;4;5;3;11;13;8;1;2;5;0;0;4.Þub;3.May;1.Eyl;4.Nis;3.May;Oca.87;4.Mar;3.May;Oca.87;Nis.52;Mar.55;Oca.91;4.May;3.May;Oca.83;Nis.75;3.Nis;Oca.87;37;Nis.75;Nis.42;3.Haz;Mar.47;Oca.92;Oca.88;36;2.Oca;2.Oca;Oca.86;Oca.81;21;0.75;Oca.78;Oca.74;Þub.25;Þub.16;4.Ara;Mar.28;2.Eyl
I1;27.01.2019;Parma;Spal;2;3;A;1;0;H;9;15;5;6;9;13;1;10;2;4;0;0;2.Nis;3;3.Mar;Þub.45;3.Oca;3.Oca;Þub.45;3.May;3.Þub;Þub.52;3.Tem;3.Mar;Þub.45;3;3.Þub;2.May;3;3.Mar;37;Þub.53;Þub.46;Mar.15;3.Mar;3.Nis;Mar.22;35;Þub.63;Þub.47;1.Haz;Oca.54;21;0;Oca.73;1.Tem;2.Mar;Þub.22;Þub.35;3.Kas;Mar.61
I1;27.01.2019;Torino;Inter;1;0;H;1;0;H;7;9;4;4;19;12;6;7;3;3;0;1;3.Haz;3.Mar;2.Oca;3.Haz;3.Nis;2.Oca;3.Haz;3.Nis;2.Oca;Mar.66;Mar.56;2.Ara;3.Tem;3.Nis;2.May;3.Aðu;3.Mar;2.Oca;37;3.Aðu;Mar.62;Mar.56;Mar.43;Þub.15;2.Eyl;36;2.May;Oca.98;1.Eyl;Oca.83;21;0.5;Oca.83;Oca.79;Þub.15;2.Aðu;Mar.46;Mar.23;Þub.34
I1;28.01.2019;Empoli;Genoa;1;3;A;0;1;A;13;12;7;7;8;7;1;3;1;2;0;0;Þub.37;3.Nis;3;Þub.35;3.Nis;3;2.Mar;Mar.45;3;Þub.37;Mar.65;3.Nis;2.Mar;3.May;3;Þub.38;3.Mar;Mar.13;36;Þub.43;Þub.34;Mar.65;Mar.46;Mar.16;3.Oca;35;Oca.87;1.Aðu;2.Eyl;2.Oca;20;0;Oca.75;Oca.72;Þub.26;Þub.19;Þub.48;Mar.35;3.Oca
I1;2.02.2019;Empoli;Chievo Verona;2;2;D;1;2;A;11;10;9;4;9;12;10;6;0;2;0;0;Oca.95;3.May;4;Oca.95;3.May;3.Eyl;Oca.95;Mar.55;3.Eyl;2.Oca;Mar.55;4.May;Oca.95;3.May;4;Oca.95;3.May;4.Þub;35;2.Oca;Oca.97;Mar.65;Mar.53;4.Þub;Mar.91;34;Oca.95;1.Eyl;Oca.96;1.Eyl;20;-0.25;Oca.75;1.Tem;Þub.27;Þub.21;Oca.85;Mar.72;Nis.55
I1;2.02.2019;Juventus;Parma;3;3;D;1;0;H;18;11;9;5;6;11;12;4;1;2;0;0;Oca.18;7;17;Oca.17;Tem.25;18;Oca.17;7.Oca;17;Oca.17;7.May;22.64;Oca.15;7.May;21;Oca.15;7.May;23;35;1.Þub;Oca.17;Tem.95;Tem.24;23;18.69;33;Oca.61;Oca.56;Þub.51;Þub.41;22;-2;2;Oca.94;Oca.96;Oca.92;Oca.18;Tem.54;19.44
I1;2.02.2019;Napoli;Sampdoria;3;0;H;2;0;H;18;8;14;2;4;12;5;3;0;3;0;0;Oca.36;5;8.May;Oca.36;5;9;Oca.35;5.Mar;8;Oca.37;5.Tem;Eyl.45;Oca.35;4.Aðu;9.May;Oca.33;5.Þub;10;35;Oca.41;Oca.37;5.Mar;5;10;Aðu.62;33;1.Haz;Oca.54;2.Haz;Þub.45;23;-1.5;2.Kas;2.Mar;Oca.87;Oca.83;Oca.32;May.42;Eki.82
I1;3.02.2019;Genoa;Sassuolo;1;1;D;1;1;D;4;11;2;8;11;15;4;6;1;3;0;0;2.May;3.Mar;Þub.87;Þub.55;3.Oca;Þub.95;Þub.55;Mar.25;Þub.85;Þub.68;3.Mar;Þub.86;Þub.55;3.Þub;2.Eyl;Þub.63;3.Þub;Þub.88;35;Þub.68;Þub.57;Mar.35;Mar.22;3;Þub.87;34;2.Oca;2.Mar;Oca.86;Oca.78;20;-0.25;Þub.28;Þub.19;Oca.77;Oca.72;Þub.37;Mar.39;Mar.24
I1;3.02.2019;Inter;Bologna;0;1;A;0;1;A;12;8;3;7;13;17;6;7;1;2;0;0;Oca.33;May.25;9;1.Mar;May.25;11.May;Oca.27;5.Aðu;10.May;1.Mar;May.39;Ara.58;Oca.29;May.25;12;1.Mar;May.25;12;35;Oca.35;Oca.31;5.Aðu;May.21;13;11.Tem;34;Oca.83;Oca.77;Þub.15;2.May;23;-1.5;2.Nis;Oca.97;Oca.95;Oca.88;Oca.41;Nis.64;Eyl.26
I1;3.02.2019;Roma;Milan;1;1;D;0;1;A;11;6;9;5;15;9;10;2;3;4;0;0;Þub.15;3.May;3.Nis;Þub.15;3.Nis;3.Nis;2.Þub;3.May;3.Þub;2.Þub;Mar.53;Mar.47;2.Þub;3.Nis;3.Mar;Þub.15;3.May;3.Nis;35;Þub.28;Þub.19;3.Haz;Mar.45;Mar.57;Mar.31;34;1.Aðu;Oca.71;2.Þub;Þub.13;20;-0.25;Oca.95;Oca.89;2.Þub;Oca.98;2.Mar;Mar.41;Mar.37
I1;3.02.2019;Spal;Torino;0;0;D;0;0;D;8;5;1;1;24;27;11;6;5;5;0;1;3.Tem;Mar.25;Þub.15;3.Haz;3.Oca;2.Þub;3.Tem;3.Oca;Þub.15;Mar.84;Mar.23;Þub.19;Mar.75;3.Oca;Þub.15;3.Eyl;3;2.Þub;35;Mar.92;Mar.71;3.Mar;3.Ara;Þub.25;Þub.18;33;Þub.63;Þub.47;Oca.59;Oca.53;20;0.5;Oca.76;Oca.72;Þub.23;Þub.17;Mar.35;Þub.98;Þub.56
I1;3.02.2019;Udinese;Fiorentina;1;1;D;0;0;D;7;9;2;4;13;14;1;10;3;3;0;0;3.Haz;3.Mar;2.Oca;3.May;3.Mar;Þub.15;3.Haz;Mar.25;Þub.15;Mar.75;Mar.42;Þub.14;3.Haz;Mar.25;Þub.15;3.Haz;Mar.25;2.Þub;35;Mar.76;Mar.59;Mar.42;Mar.29;Þub.27;Þub.15;34;2.Nis;Þub.28;Oca.68;Oca.62;20;0.5;1.Aðu;Oca.75;2.Þub;Þub.13;4.May;Mar.27;2.Kas
I1;4.02.2019;Cagliari;Atalanta;0;1;A;0;0;D;8;10;2;6;18;11;2;4;0;2;0;0;5;4.Oca;Oca.66;5;3.Aðu;1.Tem;Nis.95;4;Oca.67;May.16;Nis.21;Oca.67;May.25;4;Oca.63;5.Nis;4;Oca.65;34;5.Nis;5.Nis;4.Mar;4.Oca;Oca.71;Oca.66;33;Oca.78;Oca.72;Þub.21;2.Oca;22;1;1.Aðu;Oca.73;Þub.24;Þub.15;May.61;Nis.37;Oca.61
I1;4.02.2019;Frosinone;Lazio;0;1;A;0;1;A;9;11;4;5;8;14;2;2;1;5;0;0;7;Nis.75;Oca.44;Tem.25;4.Haz;Oca.44;7.Þub;Nis.65;Oca.43;Tem.57;Nis.68;Oca.46;7.May;Nis.75;Oca.42;7;4.Aðu;Oca.44;34;8;Tem.31;Nis.85;Nis.59;Oca.48;Oca.44;33;Oca.74;Oca.67;Þub.35;Þub.19;22;1.May;Oca.75;Oca.69;Þub.29;Þub.21;Aðu.98;May.28;Oca.36
I1;7.02.2019;Lazio;Empoli;1;0;H;1;0;H;8;3;4;1;13;8;3;2;1;1;0;0;1.Mar;May.25;9.May;Oca.33;5;10;Oca.33;5.Nis;8.Haz;Oca.34;May.41;9.Tem;Oca.33;May.25;9;Oca.33;5.May;9;34;Oca.37;Oca.33;May.75;May.25;10.May;Eyl.21;32;Oca.55;1.May;2.Tem;Þub.56;23;-1.5;Oca.97;Oca.92;2;Oca.93;Oca.42;Nis.85;Aðu.25
I1;8.02.2019;Chievo Verona;Roma;0;3;A;0;2;A;11;11;6;9;6;9;7;7;1;2;0;0;May.75;Nis.33;Oca.53;May.75;4.Þub;Oca.57;5;4;Oca.65;6;4.Nis;Oca.57;6;4.Þub;Oca.57;Haz.25;Nis.33;Oca.55;35;Haz.25;May.74;Nis.45;Nis.25;Oca.65;Oca.57;34;Oca.75;Oca.66;2.Nis;Þub.22;22;1;Oca.95;1.Eyl;2.May;Oca.95;6.Mar;Nis.51;Oca.54
I1;9.02.2019;Fiorentina;Napoli;0;0;D;0;0;D;10;12;4;4;9;17;5;5;2;4;0;0;4;3.Haz;1.Eyl;3.Eyl;3.Tem;Oca.91;Mar.85;3.Haz;Oca.95;Mar.91;Mar.74;Oca.99;3.Eyl;3.Haz;Oca.95;4.Oca;3.May;Oca.95;35;4.Oca;Mar.86;Mar.85;Mar.63;2;Oca.95;34;1.Eyl;Oca.83;2.Tem;Oca.97;20;0.5;Oca.95;Oca.91;2;Oca.95;4.Oca;Mar.45;2.Haz
I1;9.02.2019;Parma;Inter;0;1;A;0;0;D;6;13;2;7;17;12;2;10;2;2;0;0;May.25;3.Aðu;Oca.66;5;3.Aðu;1.Tem;5;Mar.85;1.Tem;5.Þub;4.Þub;Oca.72;May.25;3.Aðu;1.Tem;5.Nis;3.Eyl;Oca.67;35;5.Nis;5;4.May;Mar.87;Oca.75;1.Tem;34;Oca.96;Oca.87;2.Oca;Oca.92;23;1;Oca.75;Oca.68;Þub.32;Þub.23;Haz.16;Mar.88;Oca.64
I1;10.02.2019;Atalanta;Spal;2;1;H;0;1;A;8;5;5;3;14;12;9;4;1;3;0;0;Oca.28;5.May;11;Oca.28;5.May;11;1.Mar;5.May;9.Haz;1.Mar;May.88;10.May;Oca.29;5.May;12;Oca.29;May.75;12;35;Oca.35;1.Mar;May.88;May.52;12;Eki.45;34;1.Tem;Oca.65;Þub.35;Þub.23;23;-1.5;Oca.95;Oca.89;2.Oca;Oca.97;Oca.35;May.31;Eyl.74
I1;10.02.2019;Bologna;Genoa;1;1;D;1;1;D;7;9;4;6;17;13;13;3;2;2;0;0;Þub.25;3.Oca;3.May;2.Mar;3.Þub;3.Mar;Þub.25;3.Þub;3.Nis;Þub.28;Mar.31;Mar.52;Þub.25;3.Þub;3.May;Þub.25;3.Oca;3.Haz;35;Þub.35;Þub.26;Mar.31;Mar.19;3.Haz;Mar.41;34;Þub.35;Þub.26;1.Tem;Oca.64;20;-0.5;2.Mar;Þub.25;Oca.71;Oca.68;Þub.46;Mar.18;3.Mar
I1;10.02.2019;Milan;Cagliari;3;0;H;2;0;H;17;7;10;3;12;11;2;5;0;1;0;0;1.Nis;Nis.75;8.May;1.Nis;4.Haz;Aðu.25;Oca.42;4.May;7.Aðu;Oca.41;Nis.75;Aðu.94;Oca.42;4.Haz;8.May;1.Nis;4.Haz;9;35;Oca.45;Oca.41;4.Aðu;Nis.55;9.Þub;Aðu.29;34;Oca.88;Oca.82;2.Tem;Oca.99;23;-1;1.Tem;Oca.67;Þub.34;Þub.26;Oca.47;Nis.27;Aðu.52
I1;10.02.2019;Sampdoria;Frosinone;0;1;A;0;1;A;11;3;7;1;10;21;9;2;3;3;0;0;1.May;4;8;Oca.53;4.Oca;Haz.75;1.May;Nis.15;7;Oca.51;4.Mar;Tem.47;1.May;4;8;Oca.45;4.Oca;8.May;35;Oca.54;1.May;Nis.35;Nis.14;8.May;Tem.19;34;2.Oca;2.Oca;Oca.86;1.Aðu;23;-1;1.Eyl;Oca.85;2.May;2;Oca.55;4.Tem;7.Kas
I1;10.02.2019;Sassuolo;Juventus;0;3;A;0;1;A;9;10;2;5;17;8;8;4;0;0;0;0;7;Mar.75;Oca.57;Haz.25;4.Oca;Oca.55;5.Eyl;Nis.15;Oca.57;Haz.31;Nis.22;Oca.57;6.May;4.Þub;Oca.55;7;4.Oca;Oca.53;35;Tem.15;Haz.21;Nis.25;4.Oca;1.Haz;Oca.56;34;Oca.82;Oca.76;Þub.17;2.Haz;23;1;Oca.96;Oca.91;2;Oca.95;Tem.91;4.Þub;Oca.52
I1;10.02.2019;Torino;Udinese;1;0;H;1;0;H;12;10;7;6;21;21;9;2;2;4;0;1;Oca.72;3.Haz;May.25;1.Tem;3.Haz;5.May;1.Tem;3.Haz;5.Þub;Oca.74;Mar.71;May.43;Oca.73;3.Haz;5.May;1.Tem;3.May;6;35;Oca.78;Oca.72;Mar.75;Mar.61;6;May.23;34;Þub.28;Þub.13;Oca.76;Oca.71;23;-1;2.Nis;Þub.34;1.Tem;Oca.63;Oca.77;Mar.52;5.Haz
I1;15.02.2019;Juventus;Frosinone;3;0;H;2;0;H;11;7;8;1;13;19;5;7;2;3;0;0;1.Ara;9.May;19;1.Ara;Eyl.25;21;Oca.15;7.Haz;18.May;1.Ara;Eyl.76;28.57;1.Kas;9;26;Oca.13;9.May;21;32;Oca.15;1.Ara;10.May;9.Mar;29;23.35;31;Oca.53;Oca.48;2.Eyl;Þub.61;19;-2;Oca.77;Oca.69;2.Mar;Þub.21;1.Kas;Eki.28;31.41
I1;16.02.2019;Atalanta;Milan;1;3;A;1;1;D;12;6;5;3;10;9;5;2;1;2;0;0;2;3.Nis;3.Eyl;2.May;3.Nis;3.Tem;2.Oca;3.Nis;3.May;2.Nis;Mar.55;Mar.92;2.May;3.Nis;Mar.75;2.May;3.Nis;3.Eyl;32;2.Oca;2.Nis;Mar.58;Mar.44;4;Mar.75;31;Oca.87;Oca.82;2.Oca;Oca.97;16;-0.25;1.Aðu;Oca.76;Þub.22;Þub.13;Þub.13;Mar.38;Mar.84
I1;16.02.2019;Cagliari;Parma;2;1;H;0;1;A;12;6;3;3;21;11;1;4;5;1;1;0;2;3.Mar;4;2.May;3.Mar;3.Eyl;2;Mar.35;Mar.95;2.Mar;Mar.53;4;2;3.Nis;3.Eyl;2;3.Mar;4.Þub;31;2.May;2.Þub;Mar.55;Mar.36;4.Þub;3.Eyl;30;Þub.19;2.Kas;Oca.78;Oca.71;15;-0.25;Oca.77;Oca.73;Þub.24;Þub.16;2.Mar;Mar.41;Nis.15
I1;17.02.2019;Empoli;Sassuolo;3;0;H;2;0;H;7;5;6;2;11;10;3;3;1;3;0;0;2.Tem;3.Nis;2.Haz;Þub.75;3.Þub;2.Tem;2.Tem;Mar.35;2.Haz;Þub.76;Mar.39;Þub.73;2.Tem;3.Mar;Þub.62;Þub.75;3.Mar;2.Tem;32;Þub.78;Þub.71;3.May;Mar.34;Þub.73;Þub.64;31;1.Eyl;Oca.82;2.May;Oca.97;16;0.25;Oca.72;Oca.67;Þub.32;Þub.27;Þub.59;Mar.44;Þub.87
